ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 16:06] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4680.45, Accuracy = 0.15, Loss = 2.301
[2019-11-28 17:03] Train Step 1740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2407.54, Accuracy = 0.10, Loss = 2.302
[2019-11-28 17:03] Train Step 1750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2314.45, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:03] Train Step 1760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2370.08, Accuracy = 0.13, Loss = 2.300
[2019-11-28 17:03] Train Step 1770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2350.74, Accuracy = 0.10, Loss = 2.303
[2019-11-28 17:03] Train Step 1780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2418.61, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:03] Train Step 1790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2336.47, Accuracy = 0.12, Loss = 2.301
[2019-11-28 17:03] Train Step 1800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2343.35, Accuracy = 0.09, Loss = 2.301
[2019-11-28 17:03] Train Step 1810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2353.39, Accuracy = 0.07, Loss = 2.306
[2019-11-28 17:03] Train Step 1820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2367.23, Accuracy = 0.13, Loss = 2.299
[2019-11-28 17:03] Train Step 1830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2437.74, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:03] Train Step 1840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2377.55, Accuracy = 0.12, Loss = 2.302
[2019-11-28 17:03] Train Step 1850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2329.25, Accuracy = 0.10, Loss = 2.303
[2019-11-28 17:03] Train Step 1860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2420.62, Accuracy = 0.12, Loss = 2.300
[2019-11-28 17:03] Train Step 1870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2333.14, Accuracy = 0.10, Loss = 2.305
[2019-11-28 17:03] Train Step 1880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2363.56, Accuracy = 0.11, Loss = 2.300
[2019-11-28 17:03] Train Step 1890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2403.78, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:03] Train Step 1900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2390.75, Accuracy = 0.08, Loss = 2.301
[2019-11-28 17:03] Train Step 1910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2355.82, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:03] Train Step 1920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2298.15, Accuracy = 0.05, Loss = 2.302
[2019-11-28 17:03] Train Step 1930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2395.74, Accuracy = 0.11, Loss = 2.303
[2019-11-28 17:03] Train Step 1940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2304.73, Accuracy = 0.11, Loss = 2.303
[2019-11-28 17:03] Train Step 1950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2362.46, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:03] Train Step 1960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2351.02, Accuracy = 0.12, Loss = 2.302
[2019-11-28 17:03] Train Step 1970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2330.52, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:03] Train Step 1980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2378.88, Accuracy = 0.11, Loss = 2.301
[2019-11-28 17:03] Train Step 1990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2312.73, Accuracy = 0.11, Loss = 2.303
[2019-11-28 17:03] Train Step 2000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2302.53, Accuracy = 0.06, Loss = 2.304
[2019-11-28 17:03] Train Step 2010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2424.06, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:03] Train Step 2020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2376.28, Accuracy = 0.09, Loss = 2.305
[2019-11-28 17:03] Train Step 2030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2321.85, Accuracy = 0.10, Loss = 2.305
[2019-11-28 17:03] Train Step 2040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.28, Accuracy = 0.10, Loss = 2.303
[2019-11-28 17:03] Train Step 2050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2391.58, Accuracy = 0.10, Loss = 2.303
[2019-11-28 17:03] Train Step 2060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2407.77, Accuracy = 0.05, Loss = 2.304
[2019-11-28 17:03] Train Step 2070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2393.05, Accuracy = 0.06, Loss = 2.305
[2019-11-28 17:03] Train Step 2080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2353.70, Accuracy = 0.07, Loss = 2.304
[2019-11-28 17:03] Train Step 2090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2616.11, Accuracy = 0.08, Loss = 2.303
[2019-11-28 17:03] Train Step 2100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2357.97, Accuracy = 0.08, Loss = 2.303
[2019-11-28 17:03] Train Step 2110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2412.11, Accuracy = 0.09, Loss = 2.303
[2019-11-28 17:03] Train Step 2120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2414.80, Accuracy = 0.11, Loss = 2.303
[2019-11-28 17:03] Train Step 2130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2339.90, Accuracy = 0.12, Loss = 2.303
[2019-11-28 17:03] Train Step 2140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2414.01, Accuracy = 0.16, Loss = 2.300
[2019-11-28 17:03] Train Step 2150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2415.80, Accuracy = 0.13, Loss = 2.301
[2019-11-28 17:03] Train Step 2160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2324.31, Accuracy = 0.09, Loss = 2.300
[2019-11-28 17:03] Train Step 2170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2385.76, Accuracy = 0.10, Loss = 2.302
[2019-11-28 17:03] Train Step 2180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2395.57, Accuracy = 0.12, Loss = 2.296
[2019-11-28 17:03] Train Step 2190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2430.10, Accuracy = 0.18, Loss = 2.279
[2019-11-28 17:03] Train Step 2200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2377.74, Accuracy = 0.10, Loss = 2.344
[2019-11-28 17:03] Train Step 2210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2400.01, Accuracy = 0.07, Loss = 2.308
[2019-11-28 17:03] Train Step 2220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2357.41, Accuracy = 0.16, Loss = 2.304
[2019-11-28 17:03] Train Step 2230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2344.77, Accuracy = 0.09, Loss = 2.308
[2019-11-28 17:03] Train Step 2240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2324.57, Accuracy = 0.12, Loss = 2.310
[2019-11-28 17:03] Train Step 2250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2349.88, Accuracy = 0.13, Loss = 2.294
[2019-11-28 17:03] Train Step 2260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2389.10, Accuracy = 0.07, Loss = 2.374
[2019-11-28 17:03] Train Step 2270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2283.09, Accuracy = 0.05, Loss = 2.311
[2019-11-28 17:03] Train Step 2280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2377.23, Accuracy = 0.10, Loss = 2.308
[2019-11-28 17:03] Train Step 2290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2299.42, Accuracy = 0.06, Loss = 2.318
[2019-11-28 17:03] Train Step 2300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2332.17, Accuracy = 0.09, Loss = 2.308
[2019-11-28 17:03] Train Step 2310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2354.98, Accuracy = 0.09, Loss = 2.309
[2019-11-28 17:03] Train Step 2320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.28, Accuracy = 0.16, Loss = 2.299
[2019-11-28 17:03] Train Step 2330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2419.51, Accuracy = 0.09, Loss = 2.309
[2019-11-28 17:03] Train Step 2340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2337.11, Accuracy = 0.13, Loss = 2.297
[2019-11-28 17:03] Train Step 2350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2397.26, Accuracy = 0.12, Loss = 2.305
[2019-11-28 17:03] Train Step 2360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2365.80, Accuracy = 0.09, Loss = 2.297
[2019-11-28 17:03] Train Step 2370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2364.17, Accuracy = 0.08, Loss = 2.319
[2019-11-28 17:03] Train Step 2380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2333.48, Accuracy = 0.13, Loss = 2.302
[2019-11-28 17:03] Train Step 2390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2380.78, Accuracy = 0.08, Loss = 2.304
[2019-11-28 17:03] Train Step 2400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2377.63, Accuracy = 0.12, Loss = 2.304
[2019-11-28 17:03] Train Step 2410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2340.42, Accuracy = 0.11, Loss = 2.305
[2019-11-28 17:03] Train Step 2420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2338.37, Accuracy = 0.11, Loss = 2.302
[2019-11-28 17:03] Train Step 2430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2374.22, Accuracy = 0.12, Loss = 2.297
[2019-11-28 17:03] Train Step 2440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2418.14, Accuracy = 0.09, Loss = 2.306
[2019-11-28 17:03] Train Step 2450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2384.64, Accuracy = 0.06, Loss = 2.307
[2019-11-28 17:03] Train Step 2460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2363.55, Accuracy = 0.09, Loss = 2.303
[2019-11-28 17:03] Train Step 2470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2374.35, Accuracy = 0.07, Loss = 2.307
[2019-11-28 17:03] Train Step 2480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2371.65, Accuracy = 0.19, Loss = 2.300
[2019-11-28 17:03] Train Step 2490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2426.24, Accuracy = 0.12, Loss = 2.300
[2019-11-28 17:03] Train Step 2500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2407.38, Accuracy = 0.13, Loss = 2.297
[2019-11-28 17:03] Train Step 2510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2335.50, Accuracy = 0.09, Loss = 2.310
[2019-11-28 17:03] Train Step 2520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2418.93, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:03] Train Step 2530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2411.75, Accuracy = 0.12, Loss = 2.305
[2019-11-28 17:03] Train Step 2540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2404.75, Accuracy = 0.08, Loss = 2.303
[2019-11-28 17:03] Train Step 2550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2416.49, Accuracy = 0.11, Loss = 2.306
[2019-11-28 17:03] Train Step 2560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2411.42, Accuracy = 0.12, Loss = 2.301
[2019-11-28 17:03] Train Step 2570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.49, Accuracy = 0.15, Loss = 2.298
[2019-11-28 17:03] Train Step 2580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2425.58, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:03] Train Step 2590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2415.22, Accuracy = 0.12, Loss = 2.304
[2019-11-28 17:03] Train Step 2600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2364.79, Accuracy = 0.12, Loss = 2.303
[2019-11-28 17:03] Train Step 2610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2341.01, Accuracy = 0.07, Loss = 2.304
[2019-11-28 17:03] Train Step 2620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2417.34, Accuracy = 0.11, Loss = 2.305
[2019-11-28 17:04] Train Step 2630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.30, Accuracy = 0.09, Loss = 2.307
[2019-11-28 17:04] Train Step 2640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2434.80, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:04] Train Step 2650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2354.13, Accuracy = 0.09, Loss = 2.306
[2019-11-28 17:04] Train Step 2660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2353.99, Accuracy = 0.08, Loss = 2.305
[2019-11-28 17:04] Train Step 2670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2354.19, Accuracy = 0.08, Loss = 2.305
[2019-11-28 17:04] Train Step 2680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2418.65, Accuracy = 0.12, Loss = 2.299
[2019-11-28 17:04] Train Step 2690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2310.90, Accuracy = 0.12, Loss = 2.304
[2019-11-28 17:04] Train Step 2700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2413.43, Accuracy = 0.07, Loss = 2.300
[2019-11-28 17:04] Train Step 2710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2386.84, Accuracy = 0.09, Loss = 2.301
[2019-11-28 17:04] Train Step 2720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2360.65, Accuracy = 0.10, Loss = 2.306
[2019-11-28 17:04] Train Step 2730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2309.73, Accuracy = 0.10, Loss = 2.302
[2019-11-28 17:04] Train Step 2740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2401.88, Accuracy = 0.12, Loss = 2.301
[2019-11-28 17:04] Train Step 2750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2334.40, Accuracy = 0.14, Loss = 2.302
[2019-11-28 17:04] Train Step 2760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2360.29, Accuracy = 0.05, Loss = 2.305
[2019-11-28 17:04] Train Step 2770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2316.55, Accuracy = 0.09, Loss = 2.303
[2019-11-28 17:04] Train Step 2780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2349.24, Accuracy = 0.10, Loss = 2.304
[2019-11-28 17:04] Train Step 2790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2346.60, Accuracy = 0.08, Loss = 2.303
[2019-11-28 17:04] Train Step 2800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2301.18, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:04] Train Step 2810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2415.79, Accuracy = 0.13, Loss = 2.299
[2019-11-28 17:04] Train Step 2820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2417.21, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:04] Train Step 2830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.98, Accuracy = 0.09, Loss = 2.298
[2019-11-28 17:04] Train Step 2840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2299.47, Accuracy = 0.04, Loss = 2.305
[2019-11-28 17:04] Train Step 2850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2294.81, Accuracy = 0.16, Loss = 2.300
[2019-11-28 17:04] Train Step 2860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2382.10, Accuracy = 0.05, Loss = 2.304
[2019-11-28 17:04] Train Step 2870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2392.12, Accuracy = 0.10, Loss = 2.305
[2019-11-28 17:04] Train Step 2880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2429.09, Accuracy = 0.08, Loss = 2.305
[2019-11-28 17:04] Train Step 2890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2297.29, Accuracy = 0.12, Loss = 2.300
[2019-11-28 17:04] Train Step 2900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2386.88, Accuracy = 0.11, Loss = 2.303
[2019-11-28 17:04] Train Step 2910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.51, Accuracy = 0.09, Loss = 2.306
[2019-11-28 17:04] Train Step 2920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2321.57, Accuracy = 0.09, Loss = 2.302
[2019-11-28 17:04] Train Step 2930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2362.28, Accuracy = 0.11, Loss = 2.305
[2019-11-28 17:04] Train Step 2940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.46, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:04] Train Step 2950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2278.20, Accuracy = 0.08, Loss = 2.305
[2019-11-28 17:04] Train Step 2960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2271.65, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:04] Train Step 2970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2379.72, Accuracy = 0.05, Loss = 2.301
[2019-11-28 17:04] Train Step 2980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.12, Accuracy = 0.09, Loss = 2.328
[2019-11-28 17:04] Train Step 2990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2353.39, Accuracy = 0.12, Loss = 2.194
[2019-11-28 17:04] Train Step 3000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2348.61, Accuracy = 0.16, Loss = 2.125
[2019-11-28 17:04] Train Step 3010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2329.59, Accuracy = 0.13, Loss = 2.037
[2019-11-28 17:04] Train Step 3020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2343.83, Accuracy = 0.20, Loss = 2.057
[2019-11-28 17:04] Train Step 3030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2605.84, Accuracy = 0.21, Loss = 2.019
[2019-11-28 17:04] Train Step 3040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2355.42, Accuracy = 0.18, Loss = 2.083
[2019-11-28 17:04] Train Step 3050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.59, Accuracy = 0.20, Loss = 2.024
[2019-11-28 17:04] Train Step 3060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2435.99, Accuracy = 0.20, Loss = 1.981
[2019-11-28 17:04] Train Step 3070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2295.98, Accuracy = 0.12, Loss = 2.206
[2019-11-28 17:04] Train Step 3080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.37, Accuracy = 0.11, Loss = 2.303
[2019-11-28 17:04] Train Step 3090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2419.87, Accuracy = 0.09, Loss = 2.307
[2019-11-28 17:04] Train Step 3100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2430.64, Accuracy = 0.10, Loss = 2.315
[2019-11-28 17:04] Train Step 3110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2303.52, Accuracy = 0.07, Loss = 2.318
[2019-11-28 17:04] Train Step 3120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.77, Accuracy = 0.05, Loss = 2.326
[2019-11-28 17:04] Train Step 3130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2373.98, Accuracy = 0.06, Loss = 2.319
[2019-11-28 17:04] Train Step 3140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2418.66, Accuracy = 0.16, Loss = 2.299
[2019-11-28 17:04] Train Step 3150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2330.10, Accuracy = 0.06, Loss = 2.319
[2019-11-28 17:04] Train Step 3160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.93, Accuracy = 0.09, Loss = 2.304
[2019-11-28 17:04] Train Step 3170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2306.22, Accuracy = 0.09, Loss = 2.298
[2019-11-28 17:04] Train Step 3180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2327.72, Accuracy = 0.13, Loss = 2.299
[2019-11-28 17:04] Train Step 3190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2316.62, Accuracy = 0.10, Loss = 2.307
[2019-11-28 17:04] Train Step 3200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2352.01, Accuracy = 0.15, Loss = 2.307
[2019-11-28 17:04] Train Step 3210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2305.71, Accuracy = 0.05, Loss = 2.329
[2019-11-28 17:04] Train Step 3220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.13, Accuracy = 0.11, Loss = 2.298
[2019-11-28 17:04] Train Step 3230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2368.71, Accuracy = 0.13, Loss = 2.287
[2019-11-28 17:04] Train Step 3240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2330.19, Accuracy = 0.08, Loss = 2.327
[2019-11-28 17:04] Train Step 3250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2349.53, Accuracy = 0.09, Loss = 2.311
[2019-11-28 17:04] Train Step 3260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2383.15, Accuracy = 0.23, Loss = 1.952
[2019-11-28 17:04] Train Step 3270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2331.31, Accuracy = 0.10, Loss = 2.268
[2019-11-28 17:04] Train Step 3280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2333.94, Accuracy = 0.24, Loss = 2.034
[2019-11-28 17:04] Train Step 3290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2373.93, Accuracy = 0.21, Loss = 2.092
[2019-11-28 17:04] Train Step 3300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2404.58, Accuracy = 0.16, Loss = 2.086
[2019-11-28 17:04] Train Step 3310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2338.41, Accuracy = 0.27, Loss = 1.900
[2019-11-28 17:04] Train Step 3320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2342.47, Accuracy = 0.12, Loss = 1.985
[2019-11-28 17:04] Train Step 3330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2307.68, Accuracy = 0.33, Loss = 1.712
[2019-11-28 17:04] Train Step 3340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2310.45, Accuracy = 0.16, Loss = 2.234
[2019-11-28 17:04] Train Step 3350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2393.30, Accuracy = 0.30, Loss = 1.613
[2019-11-28 17:04] Train Step 3360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2394.98, Accuracy = 0.32, Loss = 1.639
[2019-11-28 17:04] Train Step 3370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2304.35, Accuracy = 0.37, Loss = 1.555
[2019-11-28 17:04] Train Step 3380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.15, Accuracy = 0.15, Loss = 1.920
[2019-11-28 17:04] Train Step 3390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2301.27, Accuracy = 0.29, Loss = 1.475
[2019-11-28 17:04] Train Step 3400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.44, Accuracy = 0.35, Loss = 1.550
[2019-11-28 17:04] Train Step 3410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2374.67, Accuracy = 0.35, Loss = 1.487
[2019-11-28 17:04] Train Step 3420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2381.66, Accuracy = 0.36, Loss = 1.650
[2019-11-28 17:04] Train Step 3430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2338.54, Accuracy = 0.31, Loss = 1.633
[2019-11-28 17:04] Train Step 3440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2301.37, Accuracy = 0.30, Loss = 1.526
[2019-11-28 17:04] Train Step 3450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2365.91, Accuracy = 0.37, Loss = 1.492
[2019-11-28 17:04] Train Step 3460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.35, Accuracy = 0.30, Loss = 1.396
[2019-11-28 17:04] Train Step 3470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2299.12, Accuracy = 0.41, Loss = 1.323
[2019-11-28 17:04] Train Step 3480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2331.44, Accuracy = 0.41, Loss = 1.350
[2019-11-28 17:04] Train Step 3490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2265.27, Accuracy = 0.11, Loss = 3.018
[2019-11-28 17:04] Train Step 3500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2308.26, Accuracy = 0.49, Loss = 1.274
[2019-11-28 17:04] Train Step 3510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2277.22, Accuracy = 0.48, Loss = 1.369
[2019-11-28 17:04] Train Step 3520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2315.85, Accuracy = 0.39, Loss = 1.307
[2019-11-28 17:04] Train Step 3530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2397.61, Accuracy = 0.47, Loss = 1.323
[2019-11-28 17:04] Train Step 3540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.97, Accuracy = 0.56, Loss = 1.146
[2019-11-28 17:04] Train Step 3550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2387.33, Accuracy = 0.55, Loss = 1.195
[2019-11-28 17:04] Train Step 3560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2394.07, Accuracy = 0.52, Loss = 1.153
[2019-11-28 17:04] Train Step 3570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2359.34, Accuracy = 0.34, Loss = 1.231
