ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8762.09, Accuracy = 0.09, Loss = 2.304
[2019-11-27 17:37] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13479.40, Accuracy = 0.75, Loss = 0.446
[2019-11-27 17:37] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13547.08, Accuracy = 0.85, Loss = 0.371
[2019-11-27 17:37] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13583.07, Accuracy = 0.89, Loss = 0.353
[2019-11-27 17:37] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13606.48, Accuracy = 0.83, Loss = 0.395
[2019-11-27 17:37] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13520.13, Accuracy = 0.74, Loss = 0.489
[2019-11-27 17:37] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13480.41, Accuracy = 0.73, Loss = 0.404
[2019-11-27 17:37] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10649.03, Accuracy = 0.80, Loss = 0.353
[2019-11-27 17:37] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13461.82, Accuracy = 0.83, Loss = 0.308
[2019-11-27 17:37] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13573.11, Accuracy = 0.87, Loss = 0.324
[2019-11-27 17:37] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13617.18, Accuracy = 0.77, Loss = 0.491
[2019-11-27 17:37] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13555.98, Accuracy = 0.82, Loss = 0.615
[2019-11-27 17:37] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13482.44, Accuracy = 0.83, Loss = 0.341
[2019-11-27 17:37] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13496.68, Accuracy = 0.74, Loss = 0.382
[2019-11-27 17:37] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12882.33, Accuracy = 0.84, Loss = 0.342
[2019-11-27 17:37] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10582.28, Accuracy = 0.89, Loss = 0.300
[2019-11-27 17:37] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13518.77, Accuracy = 0.81, Loss = 0.346
[2019-11-27 17:37] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13597.18, Accuracy = 0.95, Loss = 0.296
[2019-11-27 17:37] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13565.57, Accuracy = 0.85, Loss = 0.449
[2019-11-27 17:37] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13521.49, Accuracy = 0.66, Loss = 0.554
[2019-11-27 17:37] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13597.87, Accuracy = 0.77, Loss = 0.315
[2019-11-27 17:37] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13579.64, Accuracy = 0.87, Loss = 0.326
[2019-11-27 17:37] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13558.03, Accuracy = 0.95, Loss = 0.247
[2019-11-27 17:37] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13558.03, Accuracy = 0.71, Loss = 0.609
[2019-11-27 17:37] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13490.91, Accuracy = 0.84, Loss = 0.290
[2019-11-27 17:37] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13612.35, Accuracy = 0.99, Loss = 0.196
[2019-11-27 17:37] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13604.07, Accuracy = 0.91, Loss = 0.247
[2019-11-27 17:37] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13542.98, Accuracy = 0.84, Loss = 0.246
[2019-11-27 17:37] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13628.24, Accuracy = 0.81, Loss = 0.245
[2019-11-27 17:37] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13472.29, Accuracy = 0.89, Loss = 0.191
[2019-11-27 17:37] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13561.11, Accuracy = 0.77, Loss = 0.564
[2019-11-27 17:37] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12804.90, Accuracy = 0.90, Loss = 0.303
[2019-11-27 17:37] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13726.85, Accuracy = 0.91, Loss = 0.207
[2019-11-27 17:37] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13506.53, Accuracy = 0.82, Loss = 0.274
[2019-11-27 17:37] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13616.49, Accuracy = 0.86, Loss = 0.277
[2019-11-27 17:37] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13428.15, Accuracy = 0.91, Loss = 0.247
[2019-11-27 17:37] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13221.47, Accuracy = 0.84, Loss = 0.268
[2019-11-27 17:37] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13450.35, Accuracy = 0.81, Loss = 0.311
[2019-11-27 17:37] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13607.17, Accuracy = 0.97, Loss = 0.158
[2019-11-27 17:37] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13436.22, Accuracy = 0.88, Loss = 0.217
[2019-11-27 17:37] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13570.71, Accuracy = 0.95, Loss = 0.177
[2019-11-27 17:37] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13574.14, Accuracy = 0.60, Loss = 0.802
[2019-11-27 17:37] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13573.80, Accuracy = 0.66, Loss = 0.550
[2019-11-27 17:37] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13600.62, Accuracy = 0.75, Loss = 0.337
[2019-11-27 17:37] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13465.54, Accuracy = 0.80, Loss = 0.286
[2019-11-27 17:37] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13574.49, Accuracy = 0.88, Loss = 0.244
[2019-11-27 17:37] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13472.29, Accuracy = 0.63, Loss = 1.096
[2019-11-27 17:37] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13460.81, Accuracy = 0.97, Loss = 0.137
[2019-11-27 17:37] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13486.17, Accuracy = 0.90, Loss = 0.182
[2019-11-27 17:37] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13564.54, Accuracy = 0.83, Loss = 0.371
[2019-11-27 17:37] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13468.58, Accuracy = 0.84, Loss = 0.289
[2019-11-27 17:37] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13507.89, Accuracy = 0.87, Loss = 0.219
[2019-11-27 17:37] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13408.70, Accuracy = 0.84, Loss = 0.248
[2019-11-27 17:37] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13594.77, Accuracy = 0.83, Loss = 0.224
[2019-11-27 17:37] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13457.10, Accuracy = 0.93, Loss = 0.182
[2019-11-27 17:37] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13589.26, Accuracy = 0.30, Loss = 2.501
[2019-11-27 17:37] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13658.40, Accuracy = 0.69, Loss = 0.559
[2019-11-27 17:37] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13639.67, Accuracy = 0.90, Loss = 0.154
[2019-11-27 17:37] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13671.27, Accuracy = 0.83, Loss = 0.286
[2019-11-27 17:37] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13588.57, Accuracy = 0.96, Loss = 0.157
[2019-11-27 17:37] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13716.68, Accuracy = 0.89, Loss = 0.160
[2019-11-27 17:37] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13494.98, Accuracy = 0.70, Loss = 0.841
[2019-11-27 17:37] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13205.86, Accuracy = 0.84, Loss = 0.334
[2019-11-27 17:37] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13541.96, Accuracy = 0.86, Loss = 0.215
[2019-11-27 17:37] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13835.45, Accuracy = 0.93, Loss = 0.141
[2019-11-27 17:37] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13744.42, Accuracy = 0.96, Loss = 0.133
[2019-11-27 17:37] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13809.83, Accuracy = 0.91, Loss = 0.149
[2019-11-27 17:37] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13962.47, Accuracy = 0.94, Loss = 0.092
[2019-11-27 17:37] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13837.59, Accuracy = 0.74, Loss = 0.502
[2019-11-27 17:37] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13615.11, Accuracy = 0.89, Loss = 0.195
[2019-11-27 17:37] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13998.15, Accuracy = 1.00, Loss = 0.108
[2019-11-27 17:37] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13856.16, Accuracy = 0.97, Loss = 0.129
[2019-11-27 17:37] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13906.77, Accuracy = 0.94, Loss = 0.117
[2019-11-27 17:37] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13979.56, Accuracy = 0.87, Loss = 0.201
[2019-11-27 17:37] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11502.82, Accuracy = 0.86, Loss = 0.176
[2019-11-27 17:37] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13888.78, Accuracy = 0.91, Loss = 0.138
[2019-11-27 17:37] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14085.55, Accuracy = 1.00, Loss = 0.064
[2019-11-27 17:37] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13918.31, Accuracy = 0.97, Loss = 0.164
[2019-11-27 17:37] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13907.13, Accuracy = 0.81, Loss = 0.351
[2019-11-27 17:37] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13910.37, Accuracy = 1.00, Loss = 0.032
[2019-11-27 17:37] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13812.32, Accuracy = 0.85, Loss = 0.263
[2019-11-27 17:37] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13920.47, Accuracy = 0.86, Loss = 0.263
[2019-11-27 17:37] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13897.77, Accuracy = 0.81, Loss = 0.292
[2019-11-27 17:37] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13753.93, Accuracy = 0.95, Loss = 0.080
[2019-11-27 17:37] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14053.11, Accuracy = 0.98, Loss = 0.052
[2019-11-27 17:37] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13807.34, Accuracy = 0.92, Loss = 0.111
[2019-11-27 17:37] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13878.01, Accuracy = 0.92, Loss = 0.110
[2019-11-27 17:37] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14042.82, Accuracy = 1.00, Loss = 0.033
[2019-11-27 17:37] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13982.11, Accuracy = 1.00, Loss = 0.016
[2019-11-27 17:37] Train Step 1360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13964.65, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:37] Train Step 1370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13906.05, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:37] Train Step 1380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14052.37, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:37] Train Step 1390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13941.44, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:37] Train Step 1400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14020.08, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:37] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13923.36, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:37] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13925.53, Accuracy = 1.00, Loss = 0.006
----------------------------------------------INPUT LENGTH  11 ------------------------

[2019-11-27 17:37] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7889.01, Accuracy = 0.10, Loss = 2.321
[2019-11-27 17:37] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13192.55, Accuracy = 0.12, Loss = 2.319
[2019-11-27 17:37] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13391.64, Accuracy = 0.13, Loss = 2.291
[2019-11-27 17:37] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13339.73, Accuracy = 0.25, Loss = 1.915
[2019-11-27 17:37] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13471.96, Accuracy = 0.16, Loss = 1.980
[2019-11-27 17:37] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13567.62, Accuracy = 0.21, Loss = 1.999
[2019-11-27 17:37] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13642.79, Accuracy = 0.21, Loss = 1.937
[2019-11-27 17:37] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13489.56, Accuracy = 0.17, Loss = 1.937
[2019-11-27 17:37] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13573.80, Accuracy = 0.18, Loss = 1.830
[2019-11-27 17:37] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13645.91, Accuracy = 0.19, Loss = 1.912
[2019-11-27 17:37] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13540.25, Accuracy = 0.24, Loss = 1.942
[2019-11-27 17:37] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13628.59, Accuracy = 0.25, Loss = 1.939
[2019-11-27 17:37] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13537.86, Accuracy = 0.20, Loss = 1.882
[2019-11-27 17:37] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13406.36, Accuracy = 0.33, Loss = 1.619
[2019-11-27 17:37] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13714.58, Accuracy = 0.34, Loss = 1.623
[2019-11-27 17:37] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13506.87, Accuracy = 0.24, Loss = 1.764
[2019-11-27 17:37] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13605.10, Accuracy = 0.32, Loss = 1.556
[2019-11-27 17:37] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13676.15, Accuracy = 0.30, Loss = 1.450
[2019-11-27 17:37] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13515.37, Accuracy = 0.34, Loss = 1.390
[2019-11-27 17:37] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13581.70, Accuracy = 0.56, Loss = 1.116
[2019-11-27 17:37] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13537.86, Accuracy = 0.47, Loss = 1.185
[2019-11-27 17:37] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13575.86, Accuracy = 0.31, Loss = 1.274
[2019-11-27 17:37] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13484.48, Accuracy = 0.61, Loss = 1.004
[2019-11-27 17:37] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13570.03, Accuracy = 0.47, Loss = 1.060
[2019-11-27 17:37] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13540.59, Accuracy = 0.45, Loss = 1.042
[2019-11-27 17:37] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13437.23, Accuracy = 0.46, Loss = 1.093
[2019-11-27 17:37] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13316.57, Accuracy = 0.49, Loss = 0.953
[2019-11-27 17:37] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13397.99, Accuracy = 0.47, Loss = 0.912
[2019-11-27 17:37] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13678.94, Accuracy = 0.60, Loss = 0.814
[2019-11-27 17:37] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13441.94, Accuracy = 0.68, Loss = 0.785
[2019-11-27 17:37] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13463.85, Accuracy = 0.55, Loss = 0.813
[2019-11-27 17:37] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13478.38, Accuracy = 0.72, Loss = 0.657
[2019-11-27 17:37] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13380.96, Accuracy = 0.59, Loss = 0.741
[2019-11-27 17:37] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13551.53, Accuracy = 0.66, Loss = 0.722
[2019-11-27 17:37] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13463.85, Accuracy = 0.60, Loss = 0.748
[2019-11-27 17:37] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13510.61, Accuracy = 0.50, Loss = 0.818
[2019-11-27 17:37] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13535.47, Accuracy = 0.64, Loss = 0.672
[2019-11-27 17:37] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13647.64, Accuracy = 0.74, Loss = 0.629
[2019-11-27 17:37] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13593.39, Accuracy = 0.65, Loss = 0.652
[2019-11-27 17:37] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13436.55, Accuracy = 0.62, Loss = 0.655
[2019-11-27 17:37] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13731.07, Accuracy = 0.75, Loss = 0.543
[2019-11-27 17:37] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13494.30, Accuracy = 0.76, Loss = 0.531
[2019-11-27 17:37] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13541.27, Accuracy = 0.62, Loss = 0.521
[2019-11-27 17:37] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13588.92, Accuracy = 0.77, Loss = 0.541
[2019-11-27 17:37] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13554.27, Accuracy = 0.63, Loss = 0.624
[2019-11-27 17:37] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13481.43, Accuracy = 0.62, Loss = 0.573
[2019-11-27 17:37] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13512.99, Accuracy = 0.46, Loss = 0.808
[2019-11-27 17:37] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13493.29, Accuracy = 0.71, Loss = 0.639
[2019-11-27 17:37] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13509.93, Accuracy = 0.84, Loss = 0.405
[2019-11-27 17:37] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13597.52, Accuracy = 0.97, Loss = 0.405
[2019-11-27 17:37] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13504.83, Accuracy = 0.95, Loss = 0.334
[2019-11-27 17:37] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13488.20, Accuracy = 0.86, Loss = 0.424
[2019-11-27 17:37] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13570.71, Accuracy = 0.74, Loss = 0.449
[2019-11-27 17:37] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13366.30, Accuracy = 0.79, Loss = 0.434
[2019-11-27 17:37] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9342.57, Accuracy = 0.88, Loss = 0.354
[2019-11-27 17:37] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13022.00, Accuracy = 0.65, Loss = 0.418
[2019-11-27 17:37] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13479.74, Accuracy = 0.75, Loss = 0.444
[2019-11-27 17:37] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13427.14, Accuracy = 0.88, Loss = 0.322
[2019-11-27 17:37] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13455.75, Accuracy = 0.66, Loss = 0.652
[2019-11-27 17:37] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13459.80, Accuracy = 0.74, Loss = 0.528
[2019-11-27 17:37] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13621.33, Accuracy = 0.73, Loss = 0.466
[2019-11-27 17:37] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13575.86, Accuracy = 0.64, Loss = 0.466
[2019-11-27 17:37] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13497.02, Accuracy = 0.73, Loss = 0.379
[2019-11-27 17:37] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13504.49, Accuracy = 0.88, Loss = 0.343
[2019-11-27 17:37] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13564.54, Accuracy = 0.90, Loss = 0.267
[2019-11-27 17:37] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13544.69, Accuracy = 0.80, Loss = 0.352
[2019-11-27 17:37] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13450.02, Accuracy = 0.75, Loss = 0.335
[2019-11-27 17:37] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13399.66, Accuracy = 0.82, Loss = 0.349
[2019-11-27 17:37] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13548.45, Accuracy = 0.71, Loss = 0.613
[2019-11-27 17:37] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13588.92, Accuracy = 0.84, Loss = 0.369
[2019-11-27 17:37] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13432.18, Accuracy = 0.74, Loss = 0.559
[2019-11-27 17:37] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13445.30, Accuracy = 0.91, Loss = 0.221
[2019-11-27 17:37] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13566.25, Accuracy = 0.80, Loss = 0.322
[2019-11-27 17:37] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13554.61, Accuracy = 0.78, Loss = 0.356
[2019-11-27 17:37] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13474.32, Accuracy = 0.59, Loss = 0.659
[2019-11-27 17:37] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13418.08, Accuracy = 0.87, Loss = 0.258
[2019-11-27 17:37] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13528.65, Accuracy = 0.91, Loss = 0.211
[2019-11-27 17:37] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13260.66, Accuracy = 0.82, Loss = 0.344
[2019-11-27 17:37] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12055.57, Accuracy = 0.85, Loss = 0.247
[2019-11-27 17:37] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13509.59, Accuracy = 0.88, Loss = 0.265
[2019-11-27 17:37] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13572.77, Accuracy = 0.89, Loss = 0.225
[2019-11-27 17:37] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13693.94, Accuracy = 0.95, Loss = 0.125
[2019-11-27 17:37] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13581.35, Accuracy = 0.98, Loss = 0.175
[2019-11-27 17:37] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13650.42, Accuracy = 0.97, Loss = 0.166
[2019-11-27 17:37] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13648.68, Accuracy = 1.00, Loss = 0.180
[2019-11-27 17:37] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13614.76, Accuracy = 0.76, Loss = 0.489
[2019-11-27 17:37] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13590.64, Accuracy = 0.98, Loss = 0.146
[2019-11-27 17:37] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13549.82, Accuracy = 0.92, Loss = 0.172
[2019-11-27 17:37] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13630.66, Accuracy = 0.89, Loss = 0.204
[2019-11-27 17:37] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13630.32, Accuracy = 0.84, Loss = 0.278
[2019-11-27 17:37] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13319.88, Accuracy = 0.85, Loss = 0.198
