ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4934.29, Accuracy = 0.08, Loss = 2.298
[2019-11-27 17:36] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3388.18, Accuracy = 0.62, Loss = 1.015
[2019-11-27 17:36] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3311.87, Accuracy = 0.63, Loss = 0.923
[2019-11-27 17:36] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3421.19, Accuracy = 0.72, Loss = 0.894
[2019-11-27 17:36] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.82, Accuracy = 0.74, Loss = 0.810
[2019-11-27 17:36] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3400.22, Accuracy = 0.74, Loss = 0.779
[2019-11-27 17:36] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3389.57, Accuracy = 0.65, Loss = 0.786
[2019-11-27 17:36] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3311.10, Accuracy = 0.72, Loss = 0.829
[2019-11-27 17:36] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3352.30, Accuracy = 0.77, Loss = 0.714
[2019-11-27 17:36] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3355.38, Accuracy = 0.80, Loss = 0.702
[2019-11-27 17:36] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3347.56, Accuracy = 0.52, Loss = 1.016
[2019-11-27 17:36] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3388.74, Accuracy = 0.66, Loss = 0.831
[2019-11-27 17:36] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3415.62, Accuracy = 0.64, Loss = 0.785
[2019-11-27 17:36] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3389.83, Accuracy = 0.78, Loss = 0.701
[2019-11-27 17:36] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3361.09, Accuracy = 0.78, Loss = 0.666
[2019-11-27 17:36] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3344.66, Accuracy = 0.83, Loss = 0.630
[2019-11-27 17:36] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.43, Accuracy = 0.78, Loss = 0.633
[2019-11-27 17:36] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3404.23, Accuracy = 0.84, Loss = 0.584
[2019-11-27 17:36] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3348.43, Accuracy = 0.85, Loss = 0.561
[2019-11-27 17:36] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3353.49, Accuracy = 0.85, Loss = 0.514
[2019-11-27 17:36] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3335.66, Accuracy = 0.82, Loss = 0.554
[2019-11-27 17:36] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3334.06, Accuracy = 0.89, Loss = 0.490
[2019-11-27 17:36] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3355.07, Accuracy = 0.90, Loss = 0.461
[2019-11-27 17:36] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3306.95, Accuracy = 0.84, Loss = 0.504
[2019-11-27 17:36] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.45, Accuracy = 0.79, Loss = 0.626
[2019-11-27 17:36] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3330.67, Accuracy = 0.73, Loss = 0.556
[2019-11-27 17:36] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.26, Accuracy = 0.86, Loss = 0.512
[2019-11-27 17:36] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3400.93, Accuracy = 0.87, Loss = 0.433
[2019-11-27 17:36] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3234.75, Accuracy = 0.88, Loss = 0.454
[2019-11-27 17:36] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3308.83, Accuracy = 0.88, Loss = 0.404
[2019-11-27 17:36] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3414.60, Accuracy = 0.88, Loss = 0.396
[2019-11-27 17:36] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3343.01, Accuracy = 0.93, Loss = 0.354
[2019-11-27 17:36] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3434.70, Accuracy = 0.97, Loss = 0.292
[2019-11-27 17:36] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3347.39, Accuracy = 0.92, Loss = 0.350
[2019-11-27 17:36] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3385.53, Accuracy = 0.92, Loss = 0.321
[2019-11-27 17:36] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.98, Accuracy = 0.95, Loss = 0.310
[2019-11-27 17:36] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3297.39, Accuracy = 0.96, Loss = 0.300
[2019-11-27 17:36] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3340.68, Accuracy = 0.93, Loss = 0.305
[2019-11-27 17:36] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3308.65, Accuracy = 0.91, Loss = 0.351
[2019-11-27 17:36] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3277.98, Accuracy = 0.98, Loss = 0.266
[2019-11-27 17:36] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3389.46, Accuracy = 0.90, Loss = 0.355
[2019-11-27 17:36] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3312.44, Accuracy = 0.98, Loss = 0.288
[2019-11-27 17:36] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3398.73, Accuracy = 0.91, Loss = 0.296
[2019-11-27 17:36] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3421.30, Accuracy = 0.92, Loss = 0.293
[2019-11-27 17:36] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3324.32, Accuracy = 0.95, Loss = 0.233
[2019-11-27 17:36] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3342.66, Accuracy = 0.96, Loss = 0.261
[2019-11-27 17:36] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3352.20, Accuracy = 0.87, Loss = 0.313
[2019-11-27 17:36] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3323.64, Accuracy = 0.93, Loss = 0.257
[2019-11-27 17:36] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3300.47, Accuracy = 0.91, Loss = 0.305
[2019-11-27 17:36] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3446.69, Accuracy = 0.94, Loss = 0.245
[2019-11-27 17:36] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3326.79, Accuracy = 0.98, Loss = 0.239
[2019-11-27 17:36] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3351.21, Accuracy = 0.99, Loss = 0.178
[2019-11-27 17:36] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3320.62, Accuracy = 1.00, Loss = 0.157
[2019-11-27 17:36] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3341.68, Accuracy = 0.98, Loss = 0.161
[2019-11-27 17:36] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3268.76, Accuracy = 0.95, Loss = 0.221
[2019-11-27 17:36] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3433.12, Accuracy = 0.98, Loss = 0.148
[2019-11-27 17:36] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3441.79, Accuracy = 0.96, Loss = 0.177
[2019-11-27 17:36] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3345.64, Accuracy = 0.94, Loss = 0.258
[2019-11-27 17:36] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3252.72, Accuracy = 1.00, Loss = 0.134
[2019-11-27 17:36] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3324.79, Accuracy = 0.98, Loss = 0.131
[2019-11-27 17:36] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3373.28, Accuracy = 0.98, Loss = 0.152
[2019-11-27 17:36] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3311.20, Accuracy = 0.98, Loss = 0.162
[2019-11-27 17:36] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3325.43, Accuracy = 0.95, Loss = 0.129
[2019-11-27 17:36] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3282.29, Accuracy = 0.98, Loss = 0.130
[2019-11-27 17:36] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3363.58, Accuracy = 0.98, Loss = 0.105
[2019-11-27 17:36] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3281.09, Accuracy = 0.88, Loss = 0.252
[2019-11-27 17:36] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3220.43, Accuracy = 0.91, Loss = 0.231
[2019-11-27 17:36] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3307.32, Accuracy = 0.91, Loss = 0.223
[2019-11-27 17:36] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3298.75, Accuracy = 0.86, Loss = 0.366
[2019-11-27 17:36] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3296.66, Accuracy = 0.79, Loss = 0.308
[2019-11-27 17:36] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3338.92, Accuracy = 0.87, Loss = 0.239
[2019-11-27 17:36] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3344.05, Accuracy = 0.85, Loss = 0.252
[2019-11-27 17:36] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3448.80, Accuracy = 0.90, Loss = 0.226
[2019-11-27 17:36] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3353.77, Accuracy = 0.80, Loss = 0.323
[2019-11-27 17:36] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3795.78, Accuracy = 0.84, Loss = 0.372
[2019-11-27 17:36] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3418.06, Accuracy = 0.80, Loss = 0.444
[2019-11-27 17:37] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3204.72, Accuracy = 0.82, Loss = 0.405
[2019-11-27 17:37] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3420.95, Accuracy = 0.80, Loss = 0.385
[2019-11-27 17:37] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3341.74, Accuracy = 0.80, Loss = 0.334
[2019-11-27 17:37] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3355.69, Accuracy = 0.76, Loss = 0.569
[2019-11-27 17:37] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3305.53, Accuracy = 0.84, Loss = 0.330
[2019-11-27 17:37] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3339.52, Accuracy = 0.89, Loss = 0.199
[2019-11-27 17:37] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3291.38, Accuracy = 0.86, Loss = 0.228
[2019-11-27 17:37] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3357.90, Accuracy = 0.48, Loss = 2.154
[2019-11-27 17:37] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3358.78, Accuracy = 0.98, Loss = 0.116
[2019-11-27 17:37] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3381.16, Accuracy = 0.79, Loss = 0.446
[2019-11-27 17:37] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3298.99, Accuracy = 0.84, Loss = 0.344
[2019-11-27 17:37] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3345.34, Accuracy = 0.91, Loss = 0.213
[2019-11-27 17:37] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3252.80, Accuracy = 0.66, Loss = 0.906
[2019-11-27 17:37] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3354.16, Accuracy = 0.92, Loss = 0.125
[2019-11-27 17:37] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3308.61, Accuracy = 0.98, Loss = 0.084
[2019-11-27 17:37] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3416.06, Accuracy = 0.95, Loss = 0.107
[2019-11-27 17:37] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3433.64, Accuracy = 0.97, Loss = 0.089
[2019-11-27 17:37] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3236.83, Accuracy = 0.99, Loss = 0.054
[2019-11-27 17:37] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3294.03, Accuracy = 0.84, Loss = 0.334
[2019-11-27 17:37] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3318.98, Accuracy = 0.90, Loss = 0.189
[2019-11-27 17:37] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3425.56, Accuracy = 0.93, Loss = 0.116
[2019-11-27 17:37] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3348.31, Accuracy = 0.82, Loss = 0.479
[2019-11-27 17:37] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3313.94, Accuracy = 0.80, Loss = 0.433
[2019-11-27 17:37] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3351.32, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:37] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3336.47, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:37] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3362.84, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:37] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3352.32, Accuracy = 1.00, Loss = 0.005
[2019-11-27 17:37] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3366.70, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  15 ------------------------

[2019-11-27 17:37] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2867.18, Accuracy = 0.09, Loss = 2.328
[2019-11-27 17:37] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3359.56, Accuracy = 0.13, Loss = 2.294
[2019-11-27 17:37] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3359.98, Accuracy = 0.05, Loss = 2.305
[2019-11-27 17:37] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3364.34, Accuracy = 0.12, Loss = 2.295
[2019-11-27 17:37] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3333.07, Accuracy = 0.08, Loss = 2.304
[2019-11-27 17:37] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3373.89, Accuracy = 0.14, Loss = 2.302
[2019-11-27 17:37] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3348.70, Accuracy = 0.09, Loss = 2.303
[2019-11-27 17:37] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3303.17, Accuracy = 0.10, Loss = 2.292
[2019-11-27 17:37] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3286.53, Accuracy = 0.13, Loss = 2.407
[2019-11-27 17:37] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3307.93, Accuracy = 0.17, Loss = 2.290
[2019-11-27 17:37] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3324.75, Accuracy = 0.09, Loss = 2.303
[2019-11-27 17:37] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3451.41, Accuracy = 0.12, Loss = 2.363
[2019-11-27 17:37] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3333.07, Accuracy = 0.13, Loss = 2.121
[2019-11-27 17:37] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3435.69, Accuracy = 0.19, Loss = 2.078
[2019-11-27 17:37] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3402.40, Accuracy = 0.24, Loss = 2.047
[2019-11-27 17:37] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3265.60, Accuracy = 0.22, Loss = 1.890
[2019-11-27 17:37] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3333.01, Accuracy = 0.29, Loss = 1.771
[2019-11-27 17:37] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3309.10, Accuracy = 0.23, Loss = 1.679
[2019-11-27 17:37] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3312.36, Accuracy = 0.30, Loss = 1.569
[2019-11-27 17:37] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3397.85, Accuracy = 0.35, Loss = 1.526
[2019-11-27 17:37] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3424.93, Accuracy = 0.37, Loss = 1.381
[2019-11-27 17:37] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3373.39, Accuracy = 0.38, Loss = 1.355
[2019-11-27 17:37] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3289.07, Accuracy = 0.34, Loss = 1.325
[2019-11-27 17:37] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3315.47, Accuracy = 0.45, Loss = 1.265
[2019-11-27 17:37] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3405.16, Accuracy = 0.46, Loss = 1.165
[2019-11-27 17:37] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3332.80, Accuracy = 0.51, Loss = 1.147
[2019-11-27 17:37] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.26, Accuracy = 0.41, Loss = 1.150
[2019-11-27 17:37] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3366.70, Accuracy = 0.51, Loss = 1.110
[2019-11-27 17:37] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3222.42, Accuracy = 0.32, Loss = 1.186
[2019-11-27 17:37] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3270.15, Accuracy = 0.38, Loss = 1.151
[2019-11-27 17:37] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3385.55, Accuracy = 0.33, Loss = 1.229
[2019-11-27 17:37] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3340.54, Accuracy = 0.22, Loss = 1.292
[2019-11-27 17:37] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3276.90, Accuracy = 0.21, Loss = 1.360
[2019-11-27 17:37] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3312.46, Accuracy = 0.29, Loss = 1.158
[2019-11-27 17:37] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3324.85, Accuracy = 0.36, Loss = 1.191
[2019-11-27 17:37] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3317.99, Accuracy = 0.21, Loss = 1.282
[2019-11-27 17:37] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3339.79, Accuracy = 0.27, Loss = 1.149
[2019-11-27 17:37] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3349.71, Accuracy = 0.33, Loss = 1.154
[2019-11-27 17:37] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3351.11, Accuracy = 0.34, Loss = 1.028
[2019-11-27 17:37] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3349.94, Accuracy = 0.25, Loss = 1.083
[2019-11-27 17:37] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3324.46, Accuracy = 0.30, Loss = 1.200
[2019-11-27 17:37] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3350.92, Accuracy = 0.36, Loss = 0.987
[2019-11-27 17:37] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3373.17, Accuracy = 0.43, Loss = 0.947
[2019-11-27 17:37] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3336.22, Accuracy = 0.25, Loss = 1.185
[2019-11-27 17:37] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3406.52, Accuracy = 0.41, Loss = 1.162
[2019-11-27 17:37] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3567.98, Accuracy = 0.32, Loss = 1.527
[2019-11-27 17:37] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3331.52, Accuracy = 0.45, Loss = 1.080
[2019-11-27 17:37] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3268.60, Accuracy = 0.40, Loss = 0.910
[2019-11-27 17:37] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3359.85, Accuracy = 0.41, Loss = 0.926
[2019-11-27 17:37] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3400.54, Accuracy = 0.39, Loss = 0.903
[2019-11-27 17:37] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3333.09, Accuracy = 0.35, Loss = 1.093
[2019-11-27 17:37] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3424.21, Accuracy = 0.34, Loss = 0.960
[2019-11-27 17:37] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3398.00, Accuracy = 0.41, Loss = 1.062
[2019-11-27 17:37] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3419.06, Accuracy = 0.66, Loss = 0.787
[2019-11-27 17:37] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3315.29, Accuracy = 0.65, Loss = 0.647
[2019-11-27 17:37] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3434.08, Accuracy = 0.82, Loss = 0.454
[2019-11-27 17:37] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3321.03, Accuracy = 0.86, Loss = 0.444
[2019-11-27 17:37] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3330.40, Accuracy = 0.89, Loss = 0.331
[2019-11-27 17:37] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.20, Accuracy = 0.91, Loss = 0.337
[2019-11-27 17:37] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3295.32, Accuracy = 0.97, Loss = 0.248
[2019-11-27 17:37] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3404.27, Accuracy = 0.87, Loss = 0.424
[2019-11-27 17:37] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3266.13, Accuracy = 0.80, Loss = 0.419
[2019-11-27 17:37] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3423.03, Accuracy = 0.70, Loss = 0.543
[2019-11-27 17:37] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3325.70, Accuracy = 0.60, Loss = 0.657
[2019-11-27 17:37] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3285.42, Accuracy = 0.51, Loss = 0.812
[2019-11-27 17:37] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3332.64, Accuracy = 0.58, Loss = 0.730
[2019-11-27 17:37] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3341.53, Accuracy = 0.55, Loss = 0.805
[2019-11-27 17:37] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3358.51, Accuracy = 0.61, Loss = 0.779
[2019-11-27 17:37] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.86, Accuracy = 0.45, Loss = 1.011
[2019-11-27 17:37] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3334.27, Accuracy = 0.53, Loss = 0.798
[2019-11-27 17:37] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3362.00, Accuracy = 0.51, Loss = 1.098
[2019-11-27 17:37] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3332.35, Accuracy = 0.66, Loss = 0.581
[2019-11-27 17:37] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3329.68, Accuracy = 0.51, Loss = 0.810
[2019-11-27 17:37] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3338.09, Accuracy = 0.55, Loss = 0.787
[2019-11-27 17:37] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3326.36, Accuracy = 0.42, Loss = 0.899
[2019-11-27 17:37] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3331.33, Accuracy = 0.60, Loss = 0.931
[2019-11-27 17:37] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3323.31, Accuracy = 0.61, Loss = 0.616
[2019-11-27 17:37] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3339.46, Accuracy = 0.66, Loss = 0.571
[2019-11-27 17:37] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3290.11, Accuracy = 0.57, Loss = 0.767
[2019-11-27 17:37] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3414.88, Accuracy = 0.52, Loss = 0.872
