ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6599.36, Accuracy = 0.09, Loss = 2.320
[2019-11-27 18:32] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9981.05, Accuracy = 1.00, Loss = 0.012
[2019-11-27 18:32] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9960.31, Accuracy = 1.00, Loss = 0.011
[2019-11-27 18:32] Train Step 1430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9939.11, Accuracy = 1.00, Loss = 0.010
[2019-11-27 18:32] Train Step 1440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10032.91, Accuracy = 1.00, Loss = 0.009
[2019-11-27 18:32] Train Step 1450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9935.25, Accuracy = 1.00, Loss = 0.009
[2019-11-27 18:32] Train Step 1460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9953.30, Accuracy = 1.00, Loss = 0.008
[2019-11-27 18:32] Train Step 1470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9938.56, Accuracy = 1.00, Loss = 0.007
[2019-11-27 18:33] Train Step 1480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9957.73, Accuracy = 1.00, Loss = 0.007
[2019-11-27 18:33] Train Step 1490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10000.58, Accuracy = 1.00, Loss = 0.007
[2019-11-27 18:33] Train Step 1500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9968.82, Accuracy = 1.00, Loss = 0.006
[2019-11-27 18:33] Train Step 1510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9880.03, Accuracy = 1.00, Loss = 0.005
[2019-11-27 18:33] Train Step 1520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10035.16, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  16 ------------------------

[2019-11-27 18:33] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 4503.01, Accuracy = 0.10, Loss = 2.333
[2019-11-27 18:33] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9364.74, Accuracy = 0.13, Loss = 2.331
[2019-11-27 18:33] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9537.59, Accuracy = 0.12, Loss = 2.303
[2019-11-27 18:33] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9482.84, Accuracy = 0.09, Loss = 2.318
[2019-11-27 18:33] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9603.44, Accuracy = 0.09, Loss = 2.306
[2019-11-27 18:33] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9471.13, Accuracy = 0.07, Loss = 2.308
[2019-11-27 18:33] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9544.37, Accuracy = 0.07, Loss = 2.312
[2019-11-27 18:33] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9525.91, Accuracy = 0.19, Loss = 2.248
[2019-11-27 18:33] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9514.60, Accuracy = 0.14, Loss = 2.046
[2019-11-27 18:33] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9527.77, Accuracy = 0.16, Loss = 2.019
[2019-11-27 18:33] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9538.44, Accuracy = 0.15, Loss = 1.901
[2019-11-27 18:33] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9499.11, Accuracy = 0.20, Loss = 1.803
[2019-11-27 18:33] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9444.14, Accuracy = 0.12, Loss = 1.927
[2019-11-27 18:33] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9377.00, Accuracy = 0.22, Loss = 1.843
[2019-11-27 18:33] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9584.93, Accuracy = 0.24, Loss = 1.720
[2019-11-27 18:33] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9560.01, Accuracy = 0.29, Loss = 1.588
[2019-11-27 18:33] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9753.31, Accuracy = 0.42, Loss = 1.542
[2019-11-27 18:33] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9770.70, Accuracy = 0.34, Loss = 1.558
[2019-11-27 18:33] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9779.60, Accuracy = 0.25, Loss = 1.547
[2019-11-27 18:33] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9502.48, Accuracy = 0.41, Loss = 1.456
[2019-11-27 18:33] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9650.57, Accuracy = 0.40, Loss = 1.410
[2019-11-27 18:33] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9570.92, Accuracy = 0.28, Loss = 1.628
[2019-11-27 18:33] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9683.64, Accuracy = 0.34, Loss = 1.332
[2019-11-27 18:33] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8833.02, Accuracy = 0.42, Loss = 1.346
[2019-11-27 18:33] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9675.09, Accuracy = 0.37, Loss = 1.252
[2019-11-27 18:33] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9750.48, Accuracy = 0.44, Loss = 1.246
[2019-11-27 18:33] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9714.83, Accuracy = 0.42, Loss = 1.280
[2019-11-27 18:33] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9477.65, Accuracy = 0.38, Loss = 1.482
[2019-11-27 18:33] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9658.21, Accuracy = 0.36, Loss = 1.357
[2019-11-27 18:33] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9483.34, Accuracy = 0.39, Loss = 1.329
[2019-11-27 18:33] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9527.77, Accuracy = 0.38, Loss = 1.205
[2019-11-27 18:33] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8281.34, Accuracy = 0.36, Loss = 1.283
[2019-11-27 18:33] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9843.08, Accuracy = 0.40, Loss = 1.212
[2019-11-27 18:33] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9773.19, Accuracy = 0.16, Loss = 2.315
[2019-11-27 18:33] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9743.75, Accuracy = 0.40, Loss = 1.318
[2019-11-27 18:33] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9834.60, Accuracy = 0.28, Loss = 1.498
[2019-11-27 18:33] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9767.68, Accuracy = 0.34, Loss = 1.420
[2019-11-27 18:33] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9898.61, Accuracy = 0.27, Loss = 1.589
[2019-11-27 18:33] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9748.00, Accuracy = 0.45, Loss = 1.141
[2019-11-27 18:33] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9790.13, Accuracy = 0.38, Loss = 1.211
[2019-11-27 18:33] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9741.81, Accuracy = 0.34, Loss = 1.204
[2019-11-27 18:33] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9743.04, Accuracy = 0.42, Loss = 1.198
[2019-11-27 18:33] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9648.84, Accuracy = 0.53, Loss = 1.057
[2019-11-27 18:33] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9790.30, Accuracy = 0.38, Loss = 1.084
[2019-11-27 18:33] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9728.04, Accuracy = 0.42, Loss = 1.117
[2019-11-27 18:33] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9711.67, Accuracy = 0.42, Loss = 1.260
[2019-11-27 18:33] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9744.81, Accuracy = 0.46, Loss = 1.214
[2019-11-27 18:33] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9783.70, Accuracy = 0.49, Loss = 1.190
[2019-11-27 18:33] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9818.77, Accuracy = 0.38, Loss = 1.356
[2019-11-27 18:33] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9872.58, Accuracy = 0.43, Loss = 1.312
[2019-11-27 18:33] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9929.00, Accuracy = 0.42, Loss = 1.135
[2019-11-27 18:33] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9843.08, Accuracy = 0.48, Loss = 1.189
[2019-11-27 18:33] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9735.62, Accuracy = 0.44, Loss = 1.372
[2019-11-27 18:33] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9799.24, Accuracy = 0.48, Loss = 1.184
[2019-11-27 18:33] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9796.91, Accuracy = 0.40, Loss = 1.285
[2019-11-27 18:33] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9746.40, Accuracy = 0.43, Loss = 1.181
[2019-11-27 18:33] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9881.30, Accuracy = 0.46, Loss = 1.043
[2019-11-27 18:33] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9788.52, Accuracy = 0.51, Loss = 1.084
[2019-11-27 18:33] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9943.34, Accuracy = 0.48, Loss = 1.070
[2019-11-27 18:33] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9867.86, Accuracy = 0.41, Loss = 1.155
[2019-11-27 18:33] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9869.68, Accuracy = 0.39, Loss = 1.166
[2019-11-27 18:33] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9930.65, Accuracy = 0.43, Loss = 1.310
[2019-11-27 18:33] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9769.64, Accuracy = 0.23, Loss = 1.839
[2019-11-27 18:33] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9761.64, Accuracy = 0.30, Loss = 1.445
[2019-11-27 18:33] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9852.83, Accuracy = 0.43, Loss = 1.252
[2019-11-27 18:33] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9816.98, Accuracy = 0.50, Loss = 1.135
[2019-11-27 18:33] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9859.89, Accuracy = 0.57, Loss = 1.015
[2019-11-27 18:33] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9809.62, Accuracy = 0.52, Loss = 1.155
[2019-11-27 18:33] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9773.91, Accuracy = 0.27, Loss = 1.542
[2019-11-27 18:33] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9868.77, Accuracy = 0.34, Loss = 1.425
[2019-11-27 18:33] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9869.31, Accuracy = 0.36, Loss = 1.261
[2019-11-27 18:33] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9939.85, Accuracy = 0.30, Loss = 1.736
[2019-11-27 18:33] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9817.34, Accuracy = 0.58, Loss = 1.201
[2019-11-27 18:33] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9832.98, Accuracy = 0.41, Loss = 1.166
[2019-11-27 18:33] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9937.27, Accuracy = 0.24, Loss = 1.745
[2019-11-27 18:33] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9890.59, Accuracy = 0.20, Loss = 1.648
[2019-11-27 18:33] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9882.76, Accuracy = 0.52, Loss = 1.175
[2019-11-27 18:33] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9868.95, Accuracy = 0.44, Loss = 1.135
[2019-11-27 18:33] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9725.57, Accuracy = 0.47, Loss = 1.226
[2019-11-27 18:33] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9948.32, Accuracy = 0.47, Loss = 1.092
[2019-11-27 18:33] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9979.94, Accuracy = 0.48, Loss = 1.072
[2019-11-27 18:33] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9832.44, Accuracy = 0.56, Loss = 1.049
[2019-11-27 18:33] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9945.55, Accuracy = 0.44, Loss = 1.176
[2019-11-27 18:33] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9964.38, Accuracy = 0.05, Loss = 2.400
[2019-11-27 18:33] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9915.98, Accuracy = 0.49, Loss = 1.143
[2019-11-27 18:33] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9848.67, Accuracy = 0.47, Loss = 1.092
[2019-11-27 18:33] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9841.45, Accuracy = 0.21, Loss = 1.759
[2019-11-27 18:33] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9885.30, Accuracy = 0.51, Loss = 1.093
[2019-11-27 18:33] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9957.73, Accuracy = 0.41, Loss = 1.265
[2019-11-27 18:33] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9923.86, Accuracy = 0.48, Loss = 1.065
[2019-11-27 18:33] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9859.71, Accuracy = 0.53, Loss = 1.043
[2019-11-27 18:33] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9915.98, Accuracy = 0.42, Loss = 1.360
[2019-11-27 18:33] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9905.55, Accuracy = 0.45, Loss = 1.104
[2019-11-27 18:33] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9910.85, Accuracy = 0.45, Loss = 1.098
[2019-11-27 18:33] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10004.86, Accuracy = 0.59, Loss = 0.966
[2019-11-27 18:33] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9825.42, Accuracy = 0.48, Loss = 1.043
[2019-11-27 18:33] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9924.96, Accuracy = 0.52, Loss = 1.010
[2019-11-27 18:33] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9972.34, Accuracy = 0.51, Loss = 0.972
[2019-11-27 18:33] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9934.88, Accuracy = 0.32, Loss = 1.161
[2019-11-27 18:33] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9822.37, Accuracy = 0.53, Loss = 0.957
[2019-11-27 18:33] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9948.32, Accuracy = 0.59, Loss = 0.906
[2019-11-27 18:33] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9896.97, Accuracy = 0.54, Loss = 0.961
[2019-11-27 18:33] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9920.01, Accuracy = 0.36, Loss = 1.442
[2019-11-27 18:33] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9911.22, Accuracy = 0.43, Loss = 1.220
[2019-11-27 18:33] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9960.87, Accuracy = 0.44, Loss = 1.115
[2019-11-27 18:33] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9961.79, Accuracy = 0.42, Loss = 1.129
[2019-11-27 18:33] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9945.37, Accuracy = 0.44, Loss = 1.125
[2019-11-27 18:33] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9843.80, Accuracy = 0.49, Loss = 1.202
[2019-11-27 18:33] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9889.13, Accuracy = 0.30, Loss = 1.616
[2019-11-27 18:33] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9892.04, Accuracy = 0.33, Loss = 1.731
[2019-11-27 18:33] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9866.96, Accuracy = 0.28, Loss = 2.115
[2019-11-27 18:33] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9988.30, Accuracy = 0.32, Loss = 1.687
[2019-11-27 18:33] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9880.94, Accuracy = 0.28, Loss = 2.113
[2019-11-27 18:33] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9960.87, Accuracy = 0.27, Loss = 1.748
[2019-11-27 18:33] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9923.13, Accuracy = 0.33, Loss = 1.618
[2019-11-27 18:33] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9990.90, Accuracy = 0.26, Loss = 1.601
[2019-11-27 18:33] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9959.94, Accuracy = 0.36, Loss = 1.500
[2019-11-27 18:33] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10012.14, Accuracy = 0.40, Loss = 1.413
[2019-11-27 18:33] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9926.25, Accuracy = 0.29, Loss = 1.646
[2019-11-27 18:33] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9968.64, Accuracy = 0.35, Loss = 1.810
[2019-11-27 18:33] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9995.73, Accuracy = 0.28, Loss = 1.644
[2019-11-27 18:33] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9924.78, Accuracy = 0.31, Loss = 1.630
[2019-11-27 18:33] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9939.85, Accuracy = 0.30, Loss = 1.506
[2019-11-27 18:33] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9866.96, Accuracy = 0.37, Loss = 1.415
[2019-11-27 18:33] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9974.01, Accuracy = 0.29, Loss = 1.694
[2019-11-27 18:33] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9936.53, Accuracy = 0.33, Loss = 1.633
[2019-11-27 18:33] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9924.96, Accuracy = 0.27, Loss = 1.961
[2019-11-27 18:33] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9952.56, Accuracy = 0.22, Loss = 1.855
[2019-11-27 18:33] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9779.60, Accuracy = 0.29, Loss = 1.729
[2019-11-27 18:33] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9978.27, Accuracy = 0.31, Loss = 1.589
[2019-11-27 18:33] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9909.76, Accuracy = 0.09, Loss = 2.434
[2019-11-27 18:33] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9901.53, Accuracy = 0.24, Loss = 1.693
[2019-11-27 18:33] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9906.83, Accuracy = 0.31, Loss = 1.621
[2019-11-27 18:33] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9927.16, Accuracy = 0.28, Loss = 1.663
[2019-11-27 18:33] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9642.94, Accuracy = 0.23, Loss = 1.683
[2019-11-27 18:33] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9995.92, Accuracy = 0.30, Loss = 1.662
[2019-11-27 18:33] Train Step 1360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8315.20, Accuracy = 0.27, Loss = 1.637
[2019-11-27 18:33] Train Step 1370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10000.39, Accuracy = 0.25, Loss = 1.720
[2019-11-27 18:33] Train Step 1380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9967.90, Accuracy = 0.26, Loss = 1.801
[2019-11-27 18:33] Train Step 1390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9934.14, Accuracy = 0.25, Loss = 1.805
[2019-11-27 18:33] Train Step 1400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10030.10, Accuracy = 0.24, Loss = 1.789
[2019-11-27 18:33] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9999.64, Accuracy = 0.33, Loss = 1.593
[2019-11-27 18:33] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9996.29, Accuracy = 0.29, Loss = 1.778
[2019-11-27 18:33] Train Step 1430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9973.45, Accuracy = 0.28, Loss = 1.588
[2019-11-27 18:33] Train Step 1440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9440.65, Accuracy = 0.37, Loss = 1.611
[2019-11-27 18:33] Train Step 1450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9983.65, Accuracy = 0.27, Loss = 1.637
[2019-11-27 18:33] Train Step 1460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10024.85, Accuracy = 0.17, Loss = 1.973
[2019-11-27 18:33] Train Step 1470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9938.74, Accuracy = 0.29, Loss = 1.913
[2019-11-27 18:33] Train Step 1480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10007.29, Accuracy = 0.31, Loss = 1.669
[2019-11-27 18:33] Train Step 1490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10011.77, Accuracy = 0.23, Loss = 1.792
[2019-11-27 18:33] Train Step 1500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9967.16, Accuracy = 0.26, Loss = 1.755
[2019-11-27 18:33] Train Step 1510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9829.20, Accuracy = 0.30, Loss = 1.669
[2019-11-27 18:33] Train Step 1520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9938.93, Accuracy = 0.24, Loss = 1.788
[2019-11-27 18:33] Train Step 1530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9934.33, Accuracy = 0.28, Loss = 1.766
[2019-11-27 18:33] Train Step 1540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9979.57, Accuracy = 0.23, Loss = 1.871
[2019-11-27 18:33] Train Step 1550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9991.83, Accuracy = 0.33, Loss = 1.622
[2019-11-27 18:33] Train Step 1560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9957.36, Accuracy = 0.29, Loss = 1.702
[2019-11-27 18:33] Train Step 1570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10010.83, Accuracy = 0.24, Loss = 1.821
[2019-11-27 18:33] Train Step 1580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9978.64, Accuracy = 0.27, Loss = 1.711
[2019-11-27 18:33] Train Step 1590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10000.58, Accuracy = 0.33, Loss = 1.564
[2019-11-27 18:33] Train Step 1600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9951.82, Accuracy = 0.32, Loss = 1.633
[2019-11-27 18:33] Train Step 1610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10004.49, Accuracy = 0.34, Loss = 1.626
[2019-11-27 18:33] Train Step 1620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10031.41, Accuracy = 0.38, Loss = 1.621
[2019-11-27 18:33] Train Step 1630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9879.67, Accuracy = 0.29, Loss = 1.704
[2019-11-27 18:33] Train Step 1640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10056.59, Accuracy = 0.24, Loss = 1.987
[2019-11-27 18:33] Train Step 1650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9936.90, Accuracy = 0.30, Loss = 1.706
[2019-11-27 18:33] Train Step 1660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9951.82, Accuracy = 0.28, Loss = 1.734
[2019-11-27 18:33] Train Step 1670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9822.55, Accuracy = 0.29, Loss = 1.639
[2019-11-27 18:33] Train Step 1680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9898.79, Accuracy = 0.40, Loss = 1.561
[2019-11-27 18:33] Train Step 1690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9951.27, Accuracy = 0.27, Loss = 1.773
[2019-11-27 18:33] Train Step 1700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9898.98, Accuracy = 0.35, Loss = 1.572
[2019-11-27 18:33] Train Step 1710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9989.23, Accuracy = 0.30, Loss = 1.746
[2019-11-27 18:33] Train Step 1720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9740.04, Accuracy = 0.35, Loss = 1.637
[2019-11-27 18:33] Train Step 1730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9963.27, Accuracy = 0.27, Loss = 2.063
