ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 1840.11, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:27] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.57, Accuracy = 0.10, Loss = 2.299
[2019-11-28 15:27] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2334.01, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:27] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2262.87, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:27] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2274.65, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:27] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2308.99, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:27] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2261.50, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:27] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2374.57, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:27] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.66, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:27] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.09, Accuracy = 0.08, Loss = 2.301
[2019-11-28 15:27] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2262.81, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:27] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2320.60, Accuracy = 0.11, Loss = 2.304
[2019-11-28 15:27] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.44, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:27] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2369.57, Accuracy = 0.08, Loss = 2.302
[2019-11-28 15:27] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2268.56, Accuracy = 0.07, Loss = 2.304
[2019-11-28 15:27] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2361.15, Accuracy = 0.05, Loss = 2.305
[2019-11-28 15:27] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2264.25, Accuracy = 0.05, Loss = 2.305
[2019-11-28 15:27] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2329.07, Accuracy = 0.13, Loss = 2.301
[2019-11-28 15:27] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2237.26, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:27] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2278.29, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:27] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2309.72, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:27] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2269.73, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:27] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2360.14, Accuracy = 0.11, Loss = 2.303
[2019-11-28 15:27] Train Step 1380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.07, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:27] Train Step 1390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2285.02, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:27] Train Step 1400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2310.73, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:27] Train Step 1410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2256.29, Accuracy = 0.06, Loss = 2.303
[2019-11-28 15:27] Train Step 1420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2268.25, Accuracy = 0.05, Loss = 2.304
[2019-11-28 15:27] Train Step 1430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2369.88, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:27] Train Step 1440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2355.89, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:27] Train Step 1450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2301.42, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:27] Train Step 1460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2276.28, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:27] Train Step 1470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2257.44, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:27] Train Step 1480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.17, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:27] Train Step 1490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2290.35, Accuracy = 0.13, Loss = 2.299
[2019-11-28 15:27] Train Step 1500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2362.63, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:27] Train Step 1510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2325.48, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:27] Train Step 1520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2261.51, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:27] Train Step 1530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2382.61, Accuracy = 0.16, Loss = 2.298
[2019-11-28 15:27] Train Step 1540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2279.86, Accuracy = 0.08, Loss = 2.306
[2019-11-28 15:27] Train Step 1550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2232.87, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:27] Train Step 1560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.02, Accuracy = 0.05, Loss = 2.305
[2019-11-28 15:27] Train Step 1570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2245.26, Accuracy = 0.15, Loss = 2.303
[2019-11-28 15:27] Train Step 1580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2221.42, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:27] Train Step 1590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2252.80, Accuracy = 0.08, Loss = 2.307
[2019-11-28 15:27] Train Step 1600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2244.82, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:27] Train Step 1610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2298.48, Accuracy = 0.09, Loss = 2.300
[2019-11-28 15:27] Train Step 1620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2247.43, Accuracy = 0.13, Loss = 2.301
[2019-11-28 15:27] Train Step 1630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2249.77, Accuracy = 0.08, Loss = 2.300
[2019-11-28 15:27] Train Step 1640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2171.74, Accuracy = 0.05, Loss = 2.320
[2019-11-28 15:27] Train Step 1650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2296.42, Accuracy = 0.09, Loss = 2.307
[2019-11-28 15:27] Train Step 1660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.87, Accuracy = 0.05, Loss = 2.302
[2019-11-28 15:27] Train Step 1670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2333.42, Accuracy = 0.05, Loss = 2.304
[2019-11-28 15:27] Train Step 1680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.61, Accuracy = 0.13, Loss = 2.304
[2019-11-28 15:27] Train Step 1690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.27, Accuracy = 0.07, Loss = 2.312
[2019-11-28 15:27] Train Step 1700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2264.86, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:27] Train Step 1710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2228.57, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:27] Train Step 1720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.54, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:28] Train Step 1730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2258.45, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:28] Train Step 1740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2254.33, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:28] Train Step 1750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.97, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:28] Train Step 1760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2340.64, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:28] Train Step 1770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.52, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:28] Train Step 1780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2313.94, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:28] Train Step 1790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.43, Accuracy = 0.14, Loss = 2.303
[2019-11-28 15:28] Train Step 1800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.82, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 1810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2272.50, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 1820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2324.73, Accuracy = 0.06, Loss = 2.307
[2019-11-28 15:28] Train Step 1830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.03, Accuracy = 0.15, Loss = 2.300
[2019-11-28 15:28] Train Step 1840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.97, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:28] Train Step 1850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2249.45, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:28] Train Step 1860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2303.28, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:28] Train Step 1870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2266.67, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:28] Train Step 1880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2225.65, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:28] Train Step 1890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.94, Accuracy = 0.05, Loss = 2.305
[2019-11-28 15:28] Train Step 1900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.62, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 1910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2349.97, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:28] Train Step 1920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2300.79, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:28] Train Step 1930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2241.99, Accuracy = 0.10, Loss = 2.300
[2019-11-28 15:28] Train Step 1940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.34, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:28] Train Step 1950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2271.21, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 1960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2243.45, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:28] Train Step 1970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2330.10, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:28] Train Step 1980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2286.85, Accuracy = 0.08, Loss = 2.302
[2019-11-28 15:28] Train Step 1990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2313.04, Accuracy = 0.13, Loss = 2.302
[2019-11-28 15:28] Train Step 2000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2296.09, Accuracy = 0.10, Loss = 2.301
[2019-11-28 15:28] Train Step 2010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2299.90, Accuracy = 0.11, Loss = 2.303
[2019-11-28 15:28] Train Step 2020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2367.18, Accuracy = 0.11, Loss = 2.304
[2019-11-28 15:28] Train Step 2030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.17, Accuracy = 0.07, Loss = 2.303
[2019-11-28 15:28] Train Step 2040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2241.26, Accuracy = 0.07, Loss = 2.306
[2019-11-28 15:28] Train Step 2050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2249.65, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:28] Train Step 2060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2233.75, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:28] Train Step 2070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2231.13, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:28] Train Step 2080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2340.72, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:28] Train Step 2090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2237.66, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 2100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2298.70, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:28] Train Step 2110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2290.99, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:28] Train Step 2120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2241.89, Accuracy = 0.10, Loss = 2.301
[2019-11-28 15:28] Train Step 2130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2307.94, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:28] Train Step 2140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2258.48, Accuracy = 0.12, Loss = 2.299
[2019-11-28 15:28] Train Step 2150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2240.26, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 2160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2266.65, Accuracy = 0.10, Loss = 2.301
[2019-11-28 15:28] Train Step 2170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2221.42, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:28] Train Step 2180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.97, Accuracy = 0.05, Loss = 2.304
[2019-11-28 15:28] Train Step 2190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2246.63, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:28] Train Step 2200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2231.84, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:28] Train Step 2210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2225.09, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:28] Train Step 2220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2256.79, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:28] Train Step 2230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2216.37, Accuracy = 0.06, Loss = 2.301
[2019-11-28 15:28] Train Step 2240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2387.32, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:28] Train Step 2250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.08, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 2260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2232.67, Accuracy = 0.08, Loss = 2.305
[2019-11-28 15:28] Train Step 2270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2261.79, Accuracy = 0.08, Loss = 2.300
[2019-11-28 15:28] Train Step 2280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2313.86, Accuracy = 0.09, Loss = 2.305
[2019-11-28 15:28] Train Step 2290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2273.01, Accuracy = 0.10, Loss = 2.305
[2019-11-28 15:28] Train Step 2300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2296.90, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:28] Train Step 2310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2241.43, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:28] Train Step 2320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2238.00, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:28] Train Step 2330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2284.05, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:28] Train Step 2340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2314.41, Accuracy = 0.08, Loss = 2.305
[2019-11-28 15:28] Train Step 2350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2245.89, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:28] Train Step 2360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.01, Accuracy = 0.05, Loss = 2.304
[2019-11-28 15:28] Train Step 2370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2274.04, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:28] Train Step 2380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2268.59, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:28] Train Step 2390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2254.30, Accuracy = 0.12, Loss = 2.308
[2019-11-28 15:28] Train Step 2400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.70, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:28] Train Step 2410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2262.39, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:28] Train Step 2420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2294.28, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:28] Train Step 2430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2237.54, Accuracy = 0.08, Loss = 2.303
[2019-11-28 15:28] Train Step 2440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2282.34, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:28] Train Step 2450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2274.06, Accuracy = 0.05, Loss = 2.303
[2019-11-28 15:28] Train Step 2460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2374.00, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:28] Train Step 2470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2251.90, Accuracy = 0.12, Loss = 2.305
[2019-11-28 15:28] Train Step 2480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.93, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:28] Train Step 2490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2254.77, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:28] Train Step 2500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2287.09, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:28] Train Step 2510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2229.00, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:28] Train Step 2520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2240.59, Accuracy = 0.09, Loss = 2.299
[2019-11-28 15:28] Train Step 2530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2257.17, Accuracy = 0.07, Loss = 2.303
[2019-11-28 15:28] Train Step 2540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.92, Accuracy = 0.08, Loss = 2.307
[2019-11-28 15:28] Train Step 2550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.11, Accuracy = 0.13, Loss = 2.300
[2019-11-28 15:28] Train Step 2560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.84, Accuracy = 0.13, Loss = 2.303
[2019-11-28 15:28] Train Step 2570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2274.14, Accuracy = 0.11, Loss = 2.300
[2019-11-28 15:28] Train Step 2580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2266.07, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:28] Train Step 2590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.39, Accuracy = 0.12, Loss = 2.304
[2019-11-28 15:28] Train Step 2600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.32, Accuracy = 0.07, Loss = 2.303
[2019-11-28 15:28] Train Step 2610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2288.25, Accuracy = 0.11, Loss = 2.303
[2019-11-28 15:28] Train Step 2620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2239.82, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:28] Train Step 2630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2252.41, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:28] Train Step 2640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2252.58, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:28] Train Step 2650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2305.02, Accuracy = 0.15, Loss = 2.302
[2019-11-28 15:28] Train Step 2660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2311.40, Accuracy = 0.07, Loss = 2.304
[2019-11-28 15:28] Train Step 2670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2262.14, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:28] Train Step 2680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2263.07, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:28] Train Step 2690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2228.95, Accuracy = 0.07, Loss = 2.304
[2019-11-28 15:28] Train Step 2700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2257.34, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:28] Train Step 2710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2340.07, Accuracy = 0.11, Loss = 2.302
[2019-11-28 15:28] Train Step 2720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2287.60, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:28] Train Step 2730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2327.49, Accuracy = 0.15, Loss = 2.303
[2019-11-28 15:28] Train Step 2740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2278.40, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 2750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2261.32, Accuracy = 0.06, Loss = 2.302
[2019-11-28 15:29] Train Step 2760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2338.32, Accuracy = 0.11, Loss = 2.301
[2019-11-28 15:29] Train Step 2770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2362.85, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:29] Train Step 2780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2280.71, Accuracy = 0.12, Loss = 2.301
[2019-11-28 15:29] Train Step 2790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2260.64, Accuracy = 0.09, Loss = 2.304
[2019-11-28 15:29] Train Step 2800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2273.53, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:29] Train Step 2810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2233.78, Accuracy = 0.10, Loss = 2.302
[2019-11-28 15:29] Train Step 2820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2315.38, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:29] Train Step 2830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2331.03, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:29] Train Step 2840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.15, Accuracy = 0.10, Loss = 2.301
[2019-11-28 15:29] Train Step 2850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.96, Accuracy = 0.09, Loss = 2.303
[2019-11-28 15:29] Train Step 2860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2232.01, Accuracy = 0.08, Loss = 2.304
[2019-11-28 15:29] Train Step 2870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2349.39, Accuracy = 0.06, Loss = 2.304
[2019-11-28 15:29] Train Step 2880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2394.43, Accuracy = 0.07, Loss = 2.304
[2019-11-28 15:29] Train Step 2890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2297.37, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 2900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.95, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 2910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2269.82, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:29] Train Step 2920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2301.65, Accuracy = 0.07, Loss = 2.306
[2019-11-28 15:29] Train Step 2930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2356.46, Accuracy = 0.05, Loss = 2.304
[2019-11-28 15:29] Train Step 2940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.15, Accuracy = 0.12, Loss = 2.303
[2019-11-28 15:29] Train Step 2950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2255.83, Accuracy = 0.09, Loss = 2.302
[2019-11-28 15:29] Train Step 2960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2255.69, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:29] Train Step 2970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.44, Accuracy = 0.07, Loss = 2.302
[2019-11-28 15:29] Train Step 2980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2302.40, Accuracy = 0.14, Loss = 2.301
[2019-11-28 15:29] Train Step 2990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2358.46, Accuracy = 0.14, Loss = 2.299
