ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9909.76, Accuracy = 0.09, Loss = 2.320
[2019-11-28 15:45] Train Step 3200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6783.04, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:45] Train Step 3210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6716.68, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6619.46, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6644.20, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:45] Train Step 3240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6618.39, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6765.35, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6975.07, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6978.06, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6972.98, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6893.21, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6730.15, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:45] Train Step 3310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6823.56, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6862.46, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6857.03, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7033.37, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6843.22, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6702.26, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6728.04, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6634.75, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:45] Train Step 3390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6926.12, Accuracy = 1.00, Loss = 0.001
----------------------------------------------INPUT LENGTH  16  iteration  2  ------------------------

[2019-11-28 15:45] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 1211.95, Accuracy = 0.06, Loss = 2.326
[2019-11-28 15:45] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6282.35, Accuracy = 0.12, Loss = 2.288
[2019-11-28 15:45] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6281.69, Accuracy = 0.10, Loss = 2.304
[2019-11-28 15:45] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6670.28, Accuracy = 0.10, Loss = 2.308
[2019-11-28 15:45] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6387.59, Accuracy = 0.09, Loss = 2.306
[2019-11-28 15:45] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6609.76, Accuracy = 0.09, Loss = 2.298
[2019-11-28 15:45] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6544.89, Accuracy = 0.16, Loss = 2.291
[2019-11-28 15:45] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6331.62, Accuracy = 0.12, Loss = 2.310
[2019-11-28 15:45] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6290.15, Accuracy = 0.09, Loss = 2.313
[2019-11-28 15:45] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6352.60, Accuracy = 0.06, Loss = 2.307
[2019-11-28 15:45] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6337.15, Accuracy = 0.09, Loss = 2.308
[2019-11-28 15:45] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6408.56, Accuracy = 0.12, Loss = 2.302
[2019-11-28 15:45] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6293.91, Accuracy = 0.10, Loss = 2.303
[2019-11-28 15:45] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6286.32, Accuracy = 0.06, Loss = 2.311
[2019-11-28 15:45] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6269.88, Accuracy = 0.09, Loss = 2.306
[2019-11-28 15:45] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6419.37, Accuracy = 0.07, Loss = 2.309
[2019-11-28 15:45] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6322.00, Accuracy = 0.12, Loss = 2.298
[2019-11-28 15:45] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6493.36, Accuracy = 0.09, Loss = 2.289
[2019-11-28 15:45] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6435.53, Accuracy = 0.11, Loss = 2.277
[2019-11-28 15:45] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6448.13, Accuracy = 0.09, Loss = 2.604
[2019-11-28 15:45] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6851.43, Accuracy = 0.04, Loss = 2.502
[2019-11-28 15:45] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6663.82, Accuracy = 0.16, Loss = 2.185
[2019-11-28 15:45] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6499.10, Accuracy = 0.27, Loss = 1.949
[2019-11-28 15:45] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6578.25, Accuracy = 0.21, Loss = 1.787
[2019-11-28 15:45] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6191.14, Accuracy = 0.14, Loss = 2.110
[2019-11-28 15:45] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6570.36, Accuracy = 0.17, Loss = 1.823
[2019-11-28 15:45] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6542.42, Accuracy = 0.29, Loss = 1.649
[2019-11-28 15:45] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6678.25, Accuracy = 0.34, Loss = 1.582
[2019-11-28 15:45] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6445.73, Accuracy = 0.24, Loss = 1.666
[2019-11-28 15:45] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6827.55, Accuracy = 0.33, Loss = 1.619
[2019-11-28 15:45] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6469.96, Accuracy = 0.30, Loss = 1.619
[2019-11-28 15:45] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6700.92, Accuracy = 0.37, Loss = 1.454
[2019-11-28 15:45] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6487.94, Accuracy = 0.21, Loss = 1.673
[2019-11-28 15:45] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6556.72, Accuracy = 0.39, Loss = 1.634
[2019-11-28 15:45] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6435.83, Accuracy = 0.42, Loss = 1.360
[2019-11-28 15:45] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6720.46, Accuracy = 0.27, Loss = 1.508
[2019-11-28 15:45] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6495.24, Accuracy = 0.34, Loss = 1.506
[2019-11-28 15:45] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6836.94, Accuracy = 0.34, Loss = 1.388
[2019-11-28 15:45] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6351.77, Accuracy = 0.38, Loss = 1.267
[2019-11-28 15:45] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6767.39, Accuracy = 0.44, Loss = 1.215
[2019-11-28 15:45] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6479.96, Accuracy = 0.41, Loss = 1.343
[2019-11-28 15:45] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6665.40, Accuracy = 0.35, Loss = 1.396
[2019-11-28 15:45] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6644.77, Accuracy = 0.36, Loss = 1.385
[2019-11-28 15:45] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6544.81, Accuracy = 0.35, Loss = 1.323
[2019-11-28 15:45] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6544.01, Accuracy = 0.41, Loss = 1.202
[2019-11-28 15:45] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6742.32, Accuracy = 0.41, Loss = 1.208
[2019-11-28 15:45] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6719.62, Accuracy = 0.47, Loss = 1.108
[2019-11-28 15:45] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6574.95, Accuracy = 0.50, Loss = 1.099
[2019-11-28 15:45] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6608.94, Accuracy = 0.44, Loss = 1.080
[2019-11-28 15:45] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6533.10, Accuracy = 0.65, Loss = 0.923
[2019-11-28 15:45] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8548.76, Accuracy = 0.68, Loss = 0.875
[2019-11-28 15:45] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7175.02, Accuracy = 0.47, Loss = 1.001
[2019-11-28 15:45] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6503.11, Accuracy = 0.64, Loss = 0.832
[2019-11-28 15:45] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6822.17, Accuracy = 0.52, Loss = 0.943
[2019-11-28 15:45] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6761.26, Accuracy = 0.62, Loss = 0.854
[2019-11-28 15:45] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6480.74, Accuracy = 0.68, Loss = 0.789
[2019-11-28 15:45] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6688.15, Accuracy = 0.66, Loss = 0.803
[2019-11-28 15:45] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6554.32, Accuracy = 0.57, Loss = 0.845
[2019-11-28 15:45] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6453.09, Accuracy = 0.61, Loss = 0.832
[2019-11-28 15:45] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6835.81, Accuracy = 0.55, Loss = 0.839
[2019-11-28 15:45] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6641.57, Accuracy = 0.61, Loss = 0.741
[2019-11-28 15:45] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6753.35, Accuracy = 0.76, Loss = 0.661
[2019-11-28 15:45] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6638.94, Accuracy = 0.81, Loss = 0.630
[2019-11-28 15:45] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6978.60, Accuracy = 0.84, Loss = 0.528
[2019-11-28 15:45] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6297.31, Accuracy = 0.54, Loss = 0.764
[2019-11-28 15:45] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6866.67, Accuracy = 0.59, Loss = 0.901
[2019-11-28 15:45] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6414.99, Accuracy = 0.71, Loss = 0.756
[2019-11-28 15:45] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6655.40, Accuracy = 0.39, Loss = 0.887
[2019-11-28 15:45] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6808.76, Accuracy = 0.61, Loss = 0.674
[2019-11-28 15:45] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6658.78, Accuracy = 0.73, Loss = 0.583
[2019-11-28 15:45] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6214.86, Accuracy = 0.64, Loss = 0.669
[2019-11-28 15:45] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6727.87, Accuracy = 0.59, Loss = 0.793
[2019-11-28 15:45] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6808.59, Accuracy = 0.66, Loss = 0.548
[2019-11-28 15:45] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6594.90, Accuracy = 0.80, Loss = 0.461
[2019-11-28 15:45] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6429.90, Accuracy = 0.80, Loss = 0.485
[2019-11-28 15:45] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6587.21, Accuracy = 0.58, Loss = 0.723
[2019-11-28 15:45] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6634.67, Accuracy = 0.52, Loss = 0.630
[2019-11-28 15:45] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6861.50, Accuracy = 0.76, Loss = 0.448
[2019-11-28 15:45] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6721.98, Accuracy = 0.92, Loss = 0.391
[2019-11-28 15:45] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6660.02, Accuracy = 0.76, Loss = 0.608
[2019-11-28 15:45] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6485.51, Accuracy = 0.79, Loss = 0.420
[2019-11-28 15:45] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6482.77, Accuracy = 0.84, Loss = 0.376
[2019-11-28 15:45] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6667.46, Accuracy = 0.81, Loss = 0.512
[2019-11-28 15:45] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6654.98, Accuracy = 0.73, Loss = 0.638
[2019-11-28 15:45] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6863.51, Accuracy = 0.74, Loss = 0.525
[2019-11-28 15:45] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6882.70, Accuracy = 0.87, Loss = 0.365
[2019-11-28 15:45] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6632.79, Accuracy = 0.76, Loss = 0.483
[2019-11-28 15:45] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6637.95, Accuracy = 0.84, Loss = 0.314
[2019-11-28 15:45] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6414.84, Accuracy = 0.96, Loss = 0.274
[2019-11-28 15:45] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6898.26, Accuracy = 0.84, Loss = 0.269
[2019-11-28 15:45] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6954.65, Accuracy = 0.95, Loss = 0.282
[2019-11-28 15:45] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6721.81, Accuracy = 0.77, Loss = 0.358
[2019-11-28 15:45] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6962.40, Accuracy = 0.87, Loss = 0.307
[2019-11-28 15:45] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6483.17, Accuracy = 0.52, Loss = 1.447
[2019-11-28 15:45] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6943.40, Accuracy = 0.87, Loss = 0.238
[2019-11-28 15:45] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6628.20, Accuracy = 0.94, Loss = 0.256
[2019-11-28 15:45] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6674.10, Accuracy = 0.89, Loss = 0.229
[2019-11-28 15:45] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6861.06, Accuracy = 0.75, Loss = 0.519
[2019-11-28 15:45] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6658.78, Accuracy = 0.81, Loss = 0.336
[2019-11-28 15:45] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6699.75, Accuracy = 0.96, Loss = 0.235
[2019-11-28 15:45] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6706.44, Accuracy = 1.00, Loss = 0.135
[2019-11-28 15:45] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6811.79, Accuracy = 1.00, Loss = 0.093
[2019-11-28 15:46] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6530.24, Accuracy = 0.79, Loss = 0.528
[2019-11-28 15:46] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6811.09, Accuracy = 0.72, Loss = 0.586
[2019-11-28 15:46] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6704.77, Accuracy = 0.88, Loss = 0.248
[2019-11-28 15:46] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6537.80, Accuracy = 0.91, Loss = 0.310
[2019-11-28 15:46] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6872.04, Accuracy = 0.74, Loss = 0.444
[2019-11-28 15:46] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6231.53, Accuracy = 0.80, Loss = 0.448
[2019-11-28 15:46] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7017.09, Accuracy = 0.90, Loss = 0.278
[2019-11-28 15:46] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6755.39, Accuracy = 0.57, Loss = 1.461
[2019-11-28 15:46] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6734.20, Accuracy = 0.89, Loss = 0.233
[2019-11-28 15:46] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6818.71, Accuracy = 0.78, Loss = 0.594
[2019-11-28 15:46] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6717.02, Accuracy = 0.89, Loss = 0.249
[2019-11-28 15:46] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6983.96, Accuracy = 1.00, Loss = 0.106
[2019-11-28 15:46] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6760.24, Accuracy = 0.97, Loss = 0.161
[2019-11-28 15:46] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6720.97, Accuracy = 0.98, Loss = 0.141
[2019-11-28 15:46] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6624.03, Accuracy = 0.91, Loss = 0.164
[2019-11-28 15:46] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6602.77, Accuracy = 0.96, Loss = 0.181
[2019-11-28 15:46] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6563.05, Accuracy = 0.94, Loss = 0.173
[2019-11-28 15:46] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6681.90, Accuracy = 1.00, Loss = 0.130
[2019-11-28 15:46] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6772.69, Accuracy = 1.00, Loss = 0.144
[2019-11-28 15:46] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6925.94, Accuracy = 0.98, Loss = 0.087
[2019-11-28 15:46] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6995.52, Accuracy = 1.00, Loss = 0.067
[2019-11-28 15:46] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6760.41, Accuracy = 1.00, Loss = 0.049
[2019-11-28 15:46] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6681.99, Accuracy = 1.00, Loss = 0.039
[2019-11-28 15:46] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6890.38, Accuracy = 0.98, Loss = 0.104
[2019-11-28 15:46] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6477.92, Accuracy = 0.83, Loss = 0.354
[2019-11-28 15:46] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6633.93, Accuracy = 0.74, Loss = 0.528
[2019-11-28 15:46] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6638.61, Accuracy = 0.72, Loss = 0.736
[2019-11-28 15:46] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6617.50, Accuracy = 0.92, Loss = 0.157
[2019-11-28 15:46] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6503.90, Accuracy = 0.94, Loss = 0.141
[2019-11-28 15:46] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6704.10, Accuracy = 0.66, Loss = 1.178
[2019-11-28 15:46] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6489.04, Accuracy = 0.89, Loss = 0.218
[2019-11-28 15:46] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6775.59, Accuracy = 0.93, Loss = 0.291
[2019-11-28 15:46] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6493.59, Accuracy = 1.00, Loss = 0.074
[2019-11-28 15:46] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6982.69, Accuracy = 1.00, Loss = 0.065
[2019-11-28 15:46] Train Step 1360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6917.64, Accuracy = 1.00, Loss = 0.067
[2019-11-28 15:46] Train Step 1370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7002.72, Accuracy = 0.99, Loss = 0.074
[2019-11-28 15:46] Train Step 1380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6836.42, Accuracy = 1.00, Loss = 0.033
[2019-11-28 15:46] Train Step 1390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6615.05, Accuracy = 1.00, Loss = 0.028
[2019-11-28 15:46] Train Step 1400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6549.12, Accuracy = 1.00, Loss = 0.020
[2019-11-28 15:46] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6899.68, Accuracy = 1.00, Loss = 0.017
[2019-11-28 15:46] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6993.51, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:46] Train Step 1430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6665.64, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:46] Train Step 1440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6714.66, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:46] Train Step 1450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6711.05, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:46] Train Step 1460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6981.87, Accuracy = 1.00, Loss = 0.012
[2019-11-28 15:46] Train Step 1470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6915.59, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:46] Train Step 1480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6758.87, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:46] Train Step 1490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6640.74, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:46] Train Step 1500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6718.53, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:46] Train Step 1510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6696.24, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:46] Train Step 1520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6999.16, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:46] Train Step 1530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6668.62, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:46] Train Step 1540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6674.34, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:46] Train Step 1550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6832.24, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:46] Train Step 1560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6682.90, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:46] Train Step 1570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6618.39, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:46] Train Step 1580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6955.55, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:46] Train Step 1590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6752.41, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:46] Train Step 1600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6966.56, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:46] Train Step 1610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6898.70, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:46] Train Step 1620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6652.02, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:46] Train Step 1630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7014.16, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:46] Train Step 1640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6854.75, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:46] Train Step 1650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6927.63, Accuracy = 1.00, Loss = 0.003
