ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 6207.89, Accuracy = 0.15, Loss = 2.301
[2019-11-27 18:27] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2631.69, Accuracy = 0.16, Loss = 2.038
[2019-11-27 18:27] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2697.38, Accuracy = 0.20, Loss = 2.029
[2019-11-27 18:27] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2629.03, Accuracy = 0.22, Loss = 1.941
[2019-11-27 18:27] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2741.77, Accuracy = 0.25, Loss = 1.847
[2019-11-27 18:27] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2696.80, Accuracy = 0.25, Loss = 1.718
[2019-11-27 18:27] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2697.87, Accuracy = 0.23, Loss = 1.683
[2019-11-27 18:27] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.75, Accuracy = 0.21, Loss = 1.704
[2019-11-27 18:27] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2667.02, Accuracy = 0.27, Loss = 1.603
[2019-11-27 18:27] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2664.98, Accuracy = 0.33, Loss = 1.519
[2019-11-27 18:27] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2693.85, Accuracy = 0.23, Loss = 1.588
[2019-11-27 18:27] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2687.11, Accuracy = 0.20, Loss = 1.651
[2019-11-27 18:27] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2672.97, Accuracy = 0.27, Loss = 1.407
[2019-11-27 18:27] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2794.09, Accuracy = 0.45, Loss = 1.231
[2019-11-27 18:27] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2750.98, Accuracy = 0.38, Loss = 1.260
[2019-11-27 18:27] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2580.91, Accuracy = 0.47, Loss = 1.131
[2019-11-27 18:27] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2687.11, Accuracy = 0.54, Loss = 1.058
[2019-11-27 18:27] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2677.03, Accuracy = 0.56, Loss = 1.038
[2019-11-27 18:27] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2642.46, Accuracy = 0.56, Loss = 1.102
[2019-11-27 18:27] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2609.13, Accuracy = 0.59, Loss = 1.019
[2019-11-27 18:27] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2656.79, Accuracy = 0.70, Loss = 0.915
[2019-11-27 18:27] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.84, Accuracy = 0.49, Loss = 1.155
[2019-11-27 18:27] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2693.54, Accuracy = 0.52, Loss = 1.083
[2019-11-27 18:27] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2676.45, Accuracy = 0.69, Loss = 0.948
[2019-11-27 18:27] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.87, Accuracy = 0.65, Loss = 0.845
[2019-11-27 18:27] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2684.97, Accuracy = 0.72, Loss = 0.781
[2019-11-27 18:27] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2663.30, Accuracy = 0.75, Loss = 0.749
[2019-11-27 18:27] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2621.16, Accuracy = 0.74, Loss = 0.788
[2019-11-27 18:27] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2678.78, Accuracy = 0.83, Loss = 0.677
[2019-11-27 18:27] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.31, Accuracy = 0.81, Loss = 0.727
[2019-11-27 18:27] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2646.46, Accuracy = 0.62, Loss = 0.896
[2019-11-27 18:27] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2672.46, Accuracy = 0.59, Loss = 0.816
[2019-11-27 18:27] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.22, Accuracy = 0.69, Loss = 0.779
[2019-11-27 18:27] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2636.17, Accuracy = 0.81, Loss = 0.598
[2019-11-27 18:27] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2679.81, Accuracy = 0.81, Loss = 0.625
[2019-11-27 18:27] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2654.50, Accuracy = 0.65, Loss = 0.733
[2019-11-27 18:27] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2632.97, Accuracy = 0.73, Loss = 0.677
[2019-11-27 18:27] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2621.62, Accuracy = 0.65, Loss = 0.756
[2019-11-27 18:27] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2680.03, Accuracy = 0.84, Loss = 0.568
[2019-11-27 18:27] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2650.59, Accuracy = 0.80, Loss = 0.620
[2019-11-27 18:27] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2635.62, Accuracy = 0.80, Loss = 0.581
[2019-11-27 18:27] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2720.04, Accuracy = 0.79, Loss = 0.589
[2019-11-27 18:27] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2727.46, Accuracy = 0.84, Loss = 0.531
[2019-11-27 18:27] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2700.56, Accuracy = 0.85, Loss = 0.564
[2019-11-27 18:27] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2780.68, Accuracy = 0.81, Loss = 0.600
[2019-11-27 18:27] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.41, Accuracy = 0.91, Loss = 0.470
[2019-11-27 18:27] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.57, Accuracy = 0.84, Loss = 0.452
[2019-11-27 18:27] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2664.17, Accuracy = 0.84, Loss = 0.485
[2019-11-27 18:27] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.75, Accuracy = 0.89, Loss = 0.481
[2019-11-27 18:27] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2703.36, Accuracy = 0.95, Loss = 0.381
[2019-11-27 18:27] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2708.69, Accuracy = 0.88, Loss = 0.476
[2019-11-27 18:27] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2723.15, Accuracy = 0.88, Loss = 0.413
[2019-11-27 18:27] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2780.42, Accuracy = 0.77, Loss = 0.509
[2019-11-27 18:27] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2691.20, Accuracy = 0.94, Loss = 0.381
[2019-11-27 18:27] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2692.97, Accuracy = 0.91, Loss = 0.398
[2019-11-27 18:27] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2696.95, Accuracy = 0.94, Loss = 0.344
[2019-11-27 18:27] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2702.79, Accuracy = 0.88, Loss = 0.402
[2019-11-27 18:27] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2652.09, Accuracy = 0.94, Loss = 0.341
[2019-11-27 18:27] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.22, Accuracy = 0.81, Loss = 0.436
[2019-11-27 18:27] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2636.00, Accuracy = 0.92, Loss = 0.348
[2019-11-27 18:27] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2714.03, Accuracy = 0.92, Loss = 0.325
[2019-11-27 18:27] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.42, Accuracy = 0.94, Loss = 0.354
[2019-11-27 18:27] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2651.78, Accuracy = 0.84, Loss = 0.398
[2019-11-27 18:27] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2736.78, Accuracy = 0.81, Loss = 0.379
[2019-11-27 18:27] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2637.94, Accuracy = 0.75, Loss = 0.457
[2019-11-27 18:27] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2628.31, Accuracy = 0.64, Loss = 0.642
[2019-11-27 18:27] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2632.93, Accuracy = 0.56, Loss = 0.691
[2019-11-27 18:27] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2645.18, Accuracy = 0.61, Loss = 0.642
[2019-11-27 18:27] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2720.88, Accuracy = 0.61, Loss = 0.586
[2019-11-27 18:27] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2670.23, Accuracy = 0.47, Loss = 0.719
[2019-11-27 18:27] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2918.47, Accuracy = 0.57, Loss = 0.720
[2019-11-27 18:27] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2711.89, Accuracy = 0.30, Loss = 1.045
[2019-11-27 18:27] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2657.24, Accuracy = 0.62, Loss = 0.605
[2019-11-27 18:27] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2798.39, Accuracy = 0.52, Loss = 0.676
[2019-11-27 18:27] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2656.38, Accuracy = 0.63, Loss = 0.613
[2019-11-27 18:27] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2688.05, Accuracy = 0.57, Loss = 0.831
[2019-11-27 18:27] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2671.62, Accuracy = 0.59, Loss = 0.650
[2019-11-27 18:27] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2669.75, Accuracy = 0.72, Loss = 0.456
[2019-11-27 18:27] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2673.29, Accuracy = 0.73, Loss = 0.440
[2019-11-27 18:27] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2720.54, Accuracy = 0.69, Loss = 0.574
[2019-11-27 18:27] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2731.28, Accuracy = 0.62, Loss = 0.597
[2019-11-27 18:27] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2672.30, Accuracy = 0.57, Loss = 0.646
[2019-11-27 18:27] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2696.04, Accuracy = 0.55, Loss = 0.780
[2019-11-27 18:27] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2687.97, Accuracy = 0.63, Loss = 0.548
[2019-11-27 18:27] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2698.13, Accuracy = 0.62, Loss = 0.601
[2019-11-27 18:27] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2707.94, Accuracy = 0.58, Loss = 0.653
[2019-11-27 18:27] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2658.46, Accuracy = 0.36, Loss = 2.397
[2019-11-27 18:27] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2647.19, Accuracy = 0.72, Loss = 0.459
[2019-11-27 18:27] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2596.90, Accuracy = 0.75, Loss = 0.391
[2019-11-27 18:27] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2685.25, Accuracy = 0.89, Loss = 0.287
[2019-11-27 18:27] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2689.91, Accuracy = 0.67, Loss = 0.578
[2019-11-27 18:27] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2679.85, Accuracy = 0.70, Loss = 0.551
[2019-11-27 18:27] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2744.88, Accuracy = 0.79, Loss = 0.329
[2019-11-27 18:27] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2697.46, Accuracy = 0.91, Loss = 0.217
[2019-11-27 18:27] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2654.22, Accuracy = 0.95, Loss = 0.195
[2019-11-27 18:27] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2609.73, Accuracy = 0.77, Loss = 0.571
[2019-11-27 18:27] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2651.49, Accuracy = 0.86, Loss = 0.256
[2019-11-27 18:27] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2725.55, Accuracy = 0.78, Loss = 0.376
[2019-11-27 18:27] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2690.22, Accuracy = 0.74, Loss = 0.549
[2019-11-27 18:27] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2640.15, Accuracy = 0.77, Loss = 0.490
[2019-11-27 18:27] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.54, Accuracy = 0.78, Loss = 0.637
[2019-11-27 18:27] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2684.57, Accuracy = 0.83, Loss = 0.330
[2019-11-27 18:28] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2630.69, Accuracy = 0.90, Loss = 0.191
[2019-11-27 18:28] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2735.87, Accuracy = 0.95, Loss = 0.143
[2019-11-27 18:28] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2687.12, Accuracy = 0.85, Loss = 0.208
[2019-11-27 18:28] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2664.91, Accuracy = 0.95, Loss = 0.182
[2019-11-27 18:28] Train Step 1380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2682.61, Accuracy = 0.64, Loss = 0.766
[2019-11-27 18:28] Train Step 1390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2686.52, Accuracy = 0.78, Loss = 0.374
[2019-11-27 18:28] Train Step 1400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2651.48, Accuracy = 0.92, Loss = 0.191
[2019-11-27 18:28] Train Step 1410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2690.96, Accuracy = 0.84, Loss = 0.303
[2019-11-27 18:28] Train Step 1420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2674.35, Accuracy = 0.80, Loss = 0.365
[2019-11-27 18:28] Train Step 1430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2724.68, Accuracy = 0.80, Loss = 0.412
[2019-11-27 18:28] Train Step 1440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2727.73, Accuracy = 0.30, Loss = 3.992
[2019-11-27 18:28] Train Step 1450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2639.86, Accuracy = 1.00, Loss = 0.110
[2019-11-27 18:28] Train Step 1460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2692.36, Accuracy = 0.95, Loss = 0.151
[2019-11-27 18:28] Train Step 1470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2647.17, Accuracy = 1.00, Loss = 0.078
[2019-11-27 18:28] Train Step 1480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2676.39, Accuracy = 1.00, Loss = 0.051
[2019-11-27 18:28] Train Step 1490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2692.46, Accuracy = 1.00, Loss = 0.067
[2019-11-27 18:28] Train Step 1500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2685.91, Accuracy = 0.99, Loss = 0.070
[2019-11-27 18:28] Train Step 1510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2678.44, Accuracy = 0.98, Loss = 0.133
[2019-11-27 18:28] Train Step 1520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2630.38, Accuracy = 1.00, Loss = 0.060
[2019-11-27 18:28] Train Step 1530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2683.38, Accuracy = 0.84, Loss = 0.270
[2019-11-27 18:28] Train Step 1540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3046.46, Accuracy = 1.00, Loss = 0.025
[2019-11-27 18:28] Train Step 1550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2679.44, Accuracy = 1.00, Loss = 0.033
[2019-11-27 18:28] Train Step 1560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2707.91, Accuracy = 1.00, Loss = 0.050
[2019-11-27 18:28] Train Step 1570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2694.01, Accuracy = 0.99, Loss = 0.062
[2019-11-27 18:28] Train Step 1580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2676.26, Accuracy = 0.94, Loss = 0.107
[2019-11-27 18:28] Train Step 1590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2597.95, Accuracy = 0.93, Loss = 0.123
[2019-11-27 18:28] Train Step 1600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2680.84, Accuracy = 0.91, Loss = 0.209
[2019-11-27 18:28] Train Step 1610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2993.88, Accuracy = 0.77, Loss = 0.490
[2019-11-27 18:28] Train Step 1620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2692.07, Accuracy = 1.00, Loss = 0.035
[2019-11-27 18:28] Train Step 1630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2659.34, Accuracy = 1.00, Loss = 0.038
[2019-11-27 18:28] Train Step 1640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2724.20, Accuracy = 1.00, Loss = 0.038
[2019-11-27 18:28] Train Step 1650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2688.54, Accuracy = 1.00, Loss = 0.011
[2019-11-27 18:28] Train Step 1660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2654.12, Accuracy = 1.00, Loss = 0.008
[2019-11-27 18:28] Train Step 1670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2742.24, Accuracy = 1.00, Loss = 0.007
[2019-11-27 18:28] Train Step 1680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3022.31, Accuracy = 1.00, Loss = 0.006
-------------------- DONE iterating for length  20 -----------------------------------------

-------------------- DONE WRITING TO CSV -------------------------------------------------------

----------------------------------------------INPUT LENGTH  25 ------------------------

[2019-11-27 18:28] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 1858.97, Accuracy = 0.10, Loss = 2.320
[2019-11-27 18:28] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.67, Accuracy = 0.10, Loss = 2.311
[2019-11-27 18:28] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2232.39, Accuracy = 0.10, Loss = 2.314
[2019-11-27 18:28] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2210.32, Accuracy = 0.19, Loss = 2.294
[2019-11-27 18:28] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2297.61, Accuracy = 0.11, Loss = 2.304
[2019-11-27 18:28] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2212.12, Accuracy = 0.10, Loss = 2.305
[2019-11-27 18:28] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2267.99, Accuracy = 0.09, Loss = 2.308
[2019-11-27 18:28] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.08, Accuracy = 0.04, Loss = 2.316
[2019-11-27 18:28] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.19, Accuracy = 0.11, Loss = 2.312
[2019-11-27 18:28] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2345.25, Accuracy = 0.11, Loss = 2.303
[2019-11-27 18:28] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2248.31, Accuracy = 0.10, Loss = 2.301
[2019-11-27 18:28] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2277.02, Accuracy = 0.14, Loss = 2.308
[2019-11-27 18:28] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2237.59, Accuracy = 0.09, Loss = 2.303
[2019-11-27 18:28] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.63, Accuracy = 0.05, Loss = 2.306
[2019-11-27 18:28] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2185.68, Accuracy = 0.12, Loss = 2.305
[2019-11-27 18:28] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2275.39, Accuracy = 0.07, Loss = 2.313
[2019-11-27 18:28] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2282.71, Accuracy = 0.09, Loss = 2.304
[2019-11-27 18:28] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2205.72, Accuracy = 0.12, Loss = 2.304
[2019-11-27 18:28] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2315.97, Accuracy = 0.08, Loss = 2.314
[2019-11-27 18:28] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.42, Accuracy = 0.05, Loss = 2.309
[2019-11-27 18:28] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2323.07, Accuracy = 0.15, Loss = 2.302
[2019-11-27 18:28] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2289.63, Accuracy = 0.08, Loss = 2.306
[2019-11-27 18:28] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.55, Accuracy = 0.09, Loss = 2.299
[2019-11-27 18:28] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2335.02, Accuracy = 0.05, Loss = 2.307
[2019-11-27 18:28] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2224.22, Accuracy = 0.10, Loss = 2.306
[2019-11-27 18:28] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2078.30, Accuracy = 0.09, Loss = 2.308
[2019-11-27 18:28] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2281.15, Accuracy = 0.10, Loss = 2.304
[2019-11-27 18:28] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2259.64, Accuracy = 0.15, Loss = 2.293
[2019-11-27 18:28] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2269.92, Accuracy = 0.12, Loss = 2.306
[2019-11-27 18:28] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2242.10, Accuracy = 0.06, Loss = 2.305
[2019-11-27 18:28] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2258.65, Accuracy = 0.10, Loss = 2.304
[2019-11-27 18:28] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2252.11, Accuracy = 0.08, Loss = 2.307
[2019-11-27 18:28] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2331.80, Accuracy = 0.05, Loss = 2.303
[2019-11-27 18:28] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2219.59, Accuracy = 0.08, Loss = 2.303
[2019-11-27 18:28] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2307.24, Accuracy = 0.06, Loss = 2.304
[2019-11-27 18:28] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2366.01, Accuracy = 0.09, Loss = 2.304
[2019-11-27 18:28] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2179.67, Accuracy = 0.12, Loss = 2.292
[2019-11-27 18:28] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2277.80, Accuracy = 0.09, Loss = 2.302
[2019-11-27 18:28] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2292.71, Accuracy = 0.09, Loss = 2.301
[2019-11-27 18:28] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2274.50, Accuracy = 0.08, Loss = 2.301
[2019-11-27 18:28] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2253.89, Accuracy = 0.11, Loss = 2.307
[2019-11-27 18:28] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2295.68, Accuracy = 0.12, Loss = 2.303
[2019-11-27 18:28] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2250.38, Accuracy = 0.07, Loss = 2.306
[2019-11-27 18:28] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2336.52, Accuracy = 0.07, Loss = 2.306
[2019-11-27 18:28] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2252.48, Accuracy = 0.09, Loss = 2.301
[2019-11-27 18:28] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2317.97, Accuracy = 0.12, Loss = 2.307
[2019-11-27 18:28] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2277.97, Accuracy = 0.09, Loss = 2.299
